GEOID,lat,lon,image_path,median_income
9160303100,41.6897938262971,-73.20784105458246, /Users/braydenwinnicki/CODE/econ_project/data/raw/images/09160303100.png,111000
9140350300,41.56219180681026,-73.02821231413984, /Users/braydenwinnicki/CODE/econ_project/data/raw/images/09140350300.png,46563
9140360400,41.58927941045411,-73.09481303443954, /Users/braydenwinnicki/CODE/econ_project/data/raw/images/09140360400.png,96471
9180696800,41.52721181030173,-72.07461416598319, /Users/braydenwinnicki/CODE/econ_project/data/raw/images/09180696800.png,48224
9110417100,41.66626197446932,-72.77773353600836, /Users/braydenwinnicki/CODE/econ_project/data/raw/images/09110417100.png,31397
9170142300,41.30504959710924,-72.89857491338597, /Users/braydenwinnicki/CODE/econ_project/data/raw/images/09170142300.png,29072
9170142500,41.31956242759793,-72.89411863905725, /Users/braydenwinnicki/CODE/econ_project/data/raw/images/09170142500.png,46424
9110535102,41.92613834913057,-72.48382509100253, /Users/braydenwinnicki/CODE/econ_project/data/raw/images/09110535102.png,92459
9110530302,41.83923360257623,-72.4845411137214, /Users/braydenwinnicki/CODE/econ_project/data/raw/images/09110530302.png,99939
9170155000,41.26935653534867,-72.94105087156669, /Users/braydenwinnicki/CODE/econ_project/data/raw/images/09170155000.png,78642
9120073700,41.19037705858149,-73.16429094410185, /Users/braydenwinnicki/CODE/econ_project/data/raw/images/09120073700.png,47869
9120090300,41.23881778536267,-73.23103315396355, /Users/braydenwinnicki/CODE/econ_project/data/raw/images/09120090300.png,152174
9180696500,41.53903380969234,-72.0809577489992, /Users/braydenwinnicki/CODE/econ_project/data/raw/images/09180696500.png,65890
9110504100,41.759252895665945,-72.70482119260402, /Users/braydenwinnicki/CODE/econ_project/data/raw/images/09110504100.png,43125
9170165801,41.37436655419654,-72.92654470124769, /Users/braydenwinnicki/CODE/econ_project/data/raw/images/09170165801.png,78890
9120072300,41.202471779827064,-73.20927001898082, /Users/braydenwinnicki/CODE/econ_project/data/raw/images/09120072300.png,75867
9190044200,41.101504852846304,-73.4066402540804, /Users/braydenwinnicki/CODE/econ_project/data/raw/images/09190044200.png,74423
9120070200,41.16124191900407,-73.2211151619465, /Users/braydenwinnicki/CODE/econ_project/data/raw/images/09120070200.png,67083
9140352100,41.57862431467782,-73.07860640177908, /Users/braydenwinnicki/CODE/econ_project/data/raw/images/09140352100.png,55442
9120070500,41.167234083194614,-73.192954575102, /Users/braydenwinnicki/CODE/econ_project/data/raw/images/09120070500.png,38028
9150908100,41.702485225160814,-71.81842100062244, /Users/braydenwinnicki/CODE/econ_project/data/raw/images/09150908100.png,89167
9110524501,41.76109587289209,-72.71259892836697, /Users/braydenwinnicki/CODE/econ_project/data/raw/images/09110524501.png,57705
9140125100,41.33253622896906,-73.05702517344753, /Users/braydenwinnicki/CODE/econ_project/data/raw/images/09140125100.png,89256
9190021801,41.063620279564894,-73.52644950935567, /Users/braydenwinnicki/CODE/econ_project/data/raw/images/09190021801.png,120260
9110476200,41.932537722707735,-72.65183748361945, /Users/braydenwinnicki/CODE/econ_project/data/raw/images/09110476200.png,90612
9140406002,41.71014926411234,-72.90421489965276, /Users/braydenwinnicki/CODE/econ_project/data/raw/images/09140406002.png,101193
9170142604,41.30274304456498,-72.8832606608642, /Users/braydenwinnicki/CODE/econ_project/data/raw/images/09170142604.png,63828
9110492400,41.70590170001313,-72.68898613412334, /Users/braydenwinnicki/CODE/econ_project/data/raw/images/09110492400.png,127832
9140405100,41.67956662513067,-72.93051704099766, /Users/braydenwinnicki/CODE/econ_project/data/raw/images/09140405100.png,84896
9110480300,42.02270552047183,-72.57432349908052, /Users/braydenwinnicki/CODE/econ_project/data/raw/images/09110480300.png,87969
9110415500,41.65738230713384,-72.77062020823611, /Users/braydenwinnicki/CODE/econ_project/data/raw/images/09110415500.png,47250
9110502500,41.739695564679934,-72.65852102710974, /Users/braydenwinnicki/CODE/econ_project/data/raw/images/09110502500.png,27212
9110497700,41.777148509199776,-72.78210076659954, /Users/braydenwinnicki/CODE/econ_project/data/raw/images/09110497700.png,216016
9130542200,41.520643072242535,-72.67530394584414, /Users/braydenwinnicki/CODE/econ_project/data/raw/images/09130542200.png,115000
9170141900,41.32312429163437,-72.91093643097037, /Users/braydenwinnicki/CODE/econ_project/data/raw/images/09170141900.png,98980
9150820000,41.7840602039296,-72.05840716333488, /Users/braydenwinnicki/CODE/econ_project/data/raw/images/09150820000.png,112344
9160425601,41.97995632151567,-73.196387270308, /Users/braydenwinnicki/CODE/econ_project/data/raw/images/09160425601.png,85859
9170190302,41.31932350886152,-72.72085112194708, /Users/braydenwinnicki/CODE/econ_project/data/raw/images/09170190302.png,125489
9190210401,41.38758785309914,-73.4309265946398, /Users/braydenwinnicki/CODE/econ_project/data/raw/images/09190210401.png,73958
9190022202,41.038442959638886,-73.53860664339236, /Users/braydenwinnicki/CODE/econ_project/data/raw/images/09190022202.png,114185
9110510100,41.787972508295205,-72.638723447845, /Users/braydenwinnicki/CODE/econ_project/data/raw/images/09110510100.png,56250
9130570200,41.61961612434192,-72.66533880891832, /Users/braydenwinnicki/CODE/econ_project/data/raw/images/09130570200.png,139520
9180690300,41.35879889820528,-72.11678103011744, /Users/braydenwinnicki/CODE/econ_project/data/raw/images/09180690300.png,60201
9110460302,41.75486380817204,-72.89516834200981, /Users/braydenwinnicki/CODE/econ_project/data/raw/images/09110460302.png,125962
9130610400,41.30468576719969,-72.554895537547, /Users/braydenwinnicki/CODE/econ_project/data/raw/images/09130610400.png,145625
9170171400,41.537987116960146,-72.7898136997497, /Users/braydenwinnicki/CODE/econ_project/data/raw/images/09170171400.png,58140
9120257200,41.195797797297665,-73.19386764471633, /Users/braydenwinnicki/CODE/econ_project/data/raw/images/09120257200.png,48654
9110490304,41.65518822352305,-72.69564536221203, /Users/braydenwinnicki/CODE/econ_project/data/raw/images/09110490304.png,135241
9110460301,41.7478590375529,-72.8716263573847, /Users/braydenwinnicki/CODE/econ_project/data/raw/images/09110460301.png,151125
9190020102,41.05159430655103,-73.54103571628144, /Users/braydenwinnicki/CODE/econ_project/data/raw/images/09190020102.png,105145
9130630102,41.35895661347752,-72.39388272435218, /Users/braydenwinnicki/CODE/econ_project/data/raw/images/09130630102.png,110885
9120073800,41.188959291508,-73.1757399142264, /Users/braydenwinnicki/CODE/econ_project/data/raw/images/09120073800.png,30476
9140350500,41.54769282460675,-73.03390826079558, /Users/braydenwinnicki/CODE/econ_project/data/raw/images/09140350500.png,35260
9110417200,41.687825617402886,-72.76327899516436, /Users/braydenwinnicki/CODE/econ_project/data/raw/images/09110417200.png,50313
9190021601,41.06242966815189,-73.54273037112677, /Users/braydenwinnicki/CODE/econ_project/data/raw/images/09190021601.png,80972
9160410101,41.742544278833584,-72.96252948689776, /Users/braydenwinnicki/CODE/econ_project/data/raw/images/09160410101.png,156154
9110511100,41.762835590025944,-72.58979455607809, /Users/braydenwinnicki/CODE/econ_project/data/raw/images/09110511100.png,92813
9160320101,41.92386244380089,-73.07005100828846, /Users/braydenwinnicki/CODE/econ_project/data/raw/images/09160320101.png,56319
9140352702,41.54883717109246,-72.99103714630301, /Users/braydenwinnicki/CODE/econ_project/data/raw/images/09140352702.png,53538
9190022101,41.05154093628006,-73.52570679359026, /Users/braydenwinnicki/CODE/econ_project/data/raw/images/09190022101.png,58011
9180690800,41.33970301618431,-72.10686033220169, /Users/braydenwinnicki/CODE/econ_project/data/raw/images/09180690800.png,77308
9180690500,41.35450192693688,-72.09682039158918, /Users/braydenwinnicki/CODE/econ_project/data/raw/images/09180690500.png,36104
9110501800,41.77939622091239,-72.68101319934037, /Users/braydenwinnicki/CODE/econ_project/data/raw/images/09110501800.png,28281
9110497100,41.76700109996176,-72.73019183400973, /Users/braydenwinnicki/CODE/econ_project/data/raw/images/09110497100.png,79298
9140405300,41.68815127372222,-72.90044284487631, /Users/braydenwinnicki/CODE/econ_project/data/raw/images/09140405300.png,96339
9110514800,41.770909732574424,-72.51063119510961, /Users/braydenwinnicki/CODE/econ_project/data/raw/images/09110514800.png,56690
9120073200,41.20074904350546,-73.1618355038935, /Users/braydenwinnicki/CODE/econ_project/data/raw/images/09120073200.png,39313
9110510900,41.736909086733654,-72.58852760390766, /Users/braydenwinnicki/CODE/econ_project/data/raw/images/09110510900.png,95486
9190010700,41.030157681954336,-73.61492561433006, /Users/braydenwinnicki/CODE/econ_project/data/raw/images/09190010700.png,92898
9110502800,41.755387343487946,-72.68799649864023, /Users/braydenwinnicki/CODE/econ_project/data/raw/images/09110502800.png,34208
9120073400,41.20016953631811,-73.17838085002715, /Users/braydenwinnicki/CODE/econ_project/data/raw/images/09120073400.png,64886
9150890203,41.99297450200502,-72.16026925748876, /Users/braydenwinnicki/CODE/econ_project/data/raw/images/09150890203.png,89375
9110494202,41.65973874004891,-72.71336511312946, /Users/braydenwinnicki/CODE/econ_project/data/raw/images/09110494202.png,105625
9150815000,41.79314679578739,-72.12768566247244, /Users/braydenwinnicki/CODE/econ_project/data/raw/images/09150815000.png,96582
9140352500,41.588076776411654,-73.02745592502129, /Users/braydenwinnicki/CODE/econ_project/data/raw/images/09140352500.png,54698
9180705300,41.34983690767064,-71.95507337863245, /Users/braydenwinnicki/CODE/econ_project/data/raw/images/09180705300.png,133415
9110492500,41.69543130578737,-72.68806365552615, /Users/braydenwinnicki/CODE/econ_project/data/raw/images/09110492500.png,146827
9110510200,41.76673034314712,-72.65404780247101, /Users/braydenwinnicki/CODE/econ_project/data/raw/images/09110510200.png,47179
9120071000,41.17153319628967,-73.21806344319685, /Users/braydenwinnicki/CODE/econ_project/data/raw/images/09120071000.png,63125
9170190100,41.280845655333586,-72.66975360091341, /Users/braydenwinnicki/CODE/econ_project/data/raw/images/09170190100.png,84167
9110415800,41.66391388991191,-72.79376585541449, /Users/braydenwinnicki/CODE/econ_project/data/raw/images/09110415800.png,39939
9110420601,41.66243362389387,-72.85995519946295, /Users/braydenwinnicki/CODE/econ_project/data/raw/images/09110420601.png,54342
9110530200,41.86294390029394,-72.45440689427808, /Users/braydenwinnicki/CODE/econ_project/data/raw/images/09110530200.png,71169
9170157400,41.29648578910407,-73.01059357109611, /Users/braydenwinnicki/CODE/econ_project/data/raw/images/09170157400.png,159792
9170142605,41.31388560373563,-72.8748740763326, /Users/braydenwinnicki/CODE/econ_project/data/raw/images/09170142605.png,30330
9190021602,41.062851546708394,-73.53630395515329, /Users/braydenwinnicki/CODE/econ_project/data/raw/images/09190021602.png,102727
9190010600,41.028510440693,-73.62637909866993, /Users/braydenwinnicki/CODE/econ_project/data/raw/images/09190010600.png,111307
9110473800,41.811115320536715,-72.65585022075726, /Users/braydenwinnicki/CODE/econ_project/data/raw/images/09110473800.png,71250
9180800700,41.72231434349139,-72.20780091135832, /Users/braydenwinnicki/CODE/econ_project/data/raw/images/09180800700.png,51711
9120073300,41.19523723577545,-73.16264487257415, /Users/braydenwinnicki/CODE/econ_project/data/raw/images/09120073300.png,39115
9190045300,41.16671932661913,-73.43975534308102, /Users/braydenwinnicki/CODE/econ_project/data/raw/images/09190045300.png,250001
9110511300,41.7832975657783,-72.5957956338553, /Users/braydenwinnicki/CODE/econ_project/data/raw/images/09110511300.png,50224
9190043200,41.11476638729169,-73.44337492571319, /Users/braydenwinnicki/CODE/econ_project/data/raw/images/09190043200.png,72303
9110501500,41.79144279745122,-72.68797942827386, /Users/braydenwinnicki/CODE/econ_project/data/raw/images/09110501500.png,35454
9120073000,41.215057908671454,-73.1777605800897, /Users/braydenwinnicki/CODE/econ_project/data/raw/images/09120073000.png,93529
9150903101,41.92400634070035,-71.91712664880866, /Users/braydenwinnicki/CODE/econ_project/data/raw/images/09150903101.png,43409
9170175700,41.50256265657132,-72.83476963663279, /Users/braydenwinnicki/CODE/econ_project/data/raw/images/09170175700.png,116188
9170175200,41.452407704919345,-72.82297763468057, /Users/braydenwinnicki/CODE/econ_project/data/raw/images/09170175200.png,80878
9190020101,41.057333488908306,-73.54062553372898, /Users/braydenwinnicki/CODE/econ_project/data/raw/images/09190020101.png,80225
9110514300,41.786003556174,-72.51336440499965, /Users/braydenwinnicki/CODE/econ_project/data/raw/images/09110514300.png,96036
9120071100,41.175846165905774,-73.21054330892723, /Users/braydenwinnicki/CODE/econ_project/data/raw/images/09120071100.png,52802
9110500900,41.78121047843265,-72.67348924492737, /Users/braydenwinnicki/CODE/econ_project/data/raw/images/09110500900.png,25847
9110514700,41.76985300944429,-72.52285268584104, /Users/braydenwinnicki/CODE/econ_project/data/raw/images/09110514700.png,63674
9110515101,41.7594341836484,-72.5346648174245, /Users/braydenwinnicki/CODE/econ_project/data/raw/images/09110515101.png,136290
9180693300,41.34356643652534,-72.16634161656954, /Users/braydenwinnicki/CODE/econ_project/data/raw/images/09180693300.png,110787
9110430202,41.624521202601315,-72.83744258803742, /Users/braydenwinnicki/CODE/econ_project/data/raw/images/09110430202.png,151389
9120073500,41.19481992148296,-73.18400343486182, /Users/braydenwinnicki/CODE/econ_project/data/raw/images/09120073500.png,42415
9190021401,41.05107786212706,-73.55505131831701, /Users/braydenwinnicki/CODE/econ_project/data/raw/images/09190021401.png,103023
9110481000,41.96273095846128,-72.52547952314225, /Users/braydenwinnicki/CODE/econ_project/data/raw/images/09110481000.png,120813
9140352000,41.5643824946374,-73.07667599566683, /Users/braydenwinnicki/CODE/econ_project/data/raw/images/09140352000.png,77083
9130541301,41.5951410750943,-72.70541752736854, /Users/braydenwinnicki/CODE/econ_project/data/raw/images/09130541301.png,60551
9180690400,41.35473720514572,-72.10767483763709, /Users/braydenwinnicki/CODE/econ_project/data/raw/images/09180690400.png,45069
9190205200,41.47640611559354,-73.37722178542002, /Users/braydenwinnicki/CODE/econ_project/data/raw/images/09190205200.png,160579
9120061600,41.13033915481227,-73.26501433719703, /Users/braydenwinnicki/CODE/econ_project/data/raw/images/09120061600.png,184722
9160290100,41.93156232588964,-72.97274020511674, /Users/braydenwinnicki/CODE/econ_project/data/raw/images/09160290100.png,119255
9180800400,41.70377753492827,-72.20598269283029, /Users/braydenwinnicki/CODE/econ_project/data/raw/images/09180800400.png,65032
9140362102,41.573622298381416,-73.21125001567998, /Users/braydenwinnicki/CODE/econ_project/data/raw/images/09140362102.png,133742
9170151100,41.22634900705446,-73.01462797142833, /Users/braydenwinnicki/CODE/econ_project/data/raw/images/09170151100.png,118333
9110415300,41.66737931784916,-72.76816429369481, /Users/braydenwinnicki/CODE/econ_project/data/raw/images/09110415300.png,48750
9160306100,41.84423859238186,-73.00548729886242, /Users/braydenwinnicki/CODE/econ_project/data/raw/images/09160306100.png,116618
9120090600,41.257662733065416,-73.1757400687503, /Users/braydenwinnicki/CODE/econ_project/data/raw/images/09120090600.png,168409
9150900200,41.98067748361856,-71.91599401562453, /Users/braydenwinnicki/CODE/econ_project/data/raw/images/09150900200.png,79293
9140120200,41.33460314148513,-73.10094983577586, /Users/braydenwinnicki/CODE/econ_project/data/raw/images/09140120200.png,56711
9110470100,41.94279892550862,-72.74325587725795, /Users/braydenwinnicki/CODE/econ_project/data/raw/images/09110470100.png,123005
9110477101,41.99508707092833,-72.67043382678253, /Users/braydenwinnicki/CODE/econ_project/data/raw/images/09110477101.png,117421
9110494400,41.69535872585307,-72.72079302299011, /Users/braydenwinnicki/CODE/econ_project/data/raw/images/09110494400.png,98091
9170171300,41.535241545592065,-72.7775982877644, /Users/braydenwinnicki/CODE/econ_project/data/raw/images/09170171300.png,65877
9190044100,41.09836514402675,-73.4171323064961, /Users/braydenwinnicki/CODE/econ_project/data/raw/images/09190044100.png,90364
9110890204,41.9830991710845,-72.25295622876143, /Users/braydenwinnicki/CODE/econ_project/data/raw/images/09110890204.png,87661
9110840100,41.889586853404985,-72.25932883342195, /Users/braydenwinnicki/CODE/econ_project/data/raw/images/09110840100.png,88370
9190010201,41.060724575917,-73.62505038362113, /Users/braydenwinnicki/CODE/econ_project/data/raw/images/09190010201.png,250001
9190042700,41.14488121251602,-73.42043391410984, /Users/braydenwinnicki/CODE/econ_project/data/raw/images/09190042700.png,92308
9120081300,41.25191986906463,-73.119100503798, /Users/braydenwinnicki/CODE/econ_project/data/raw/images/09120081300.png,76991
9140352400,41.604039303753346,-73.02948303232255, /Users/braydenwinnicki/CODE/econ_project/data/raw/images/09140352400.png,53270
9150708100,41.58002314806507,-71.83248297231839, /Users/braydenwinnicki/CODE/econ_project/data/raw/images/09150708100.png,92438
9110460202,41.72196559132983,-72.81590435989617, /Users/braydenwinnicki/CODE/econ_project/data/raw/images/09110460202.png,137838
9110524400,41.79825888813912,-72.67037704060726, /Users/braydenwinnicki/CODE/econ_project/data/raw/images/09110524400.png,52411
9170141100,41.32065950803074,-72.98300757744977, /Users/braydenwinnicki/CODE/econ_project/data/raw/images/09170141100.png,135865
9180696300,41.559537980232335,-72.0835318622909, /Users/braydenwinnicki/CODE/econ_project/data/raw/images/09180696300.png,104519
9140347200,41.49498843522384,-72.99305151768014, /Users/braydenwinnicki/CODE/econ_project/data/raw/images/09140347200.png,130938
9140348124,41.481836701935826,-73.22536036359354, /Users/braydenwinnicki/CODE/econ_project/data/raw/images/09140348124.png,63269
9110497300,41.79677284898793,-72.73112690900865, /Users/braydenwinnicki/CODE/econ_project/data/raw/images/09110497300.png,173968
9170150900,41.2195180017406,-73.04065994127328, /Users/braydenwinnicki/CODE/econ_project/data/raw/images/09170150900.png,135313
9180696701,41.510851802637426,-72.09061577111974, /Users/braydenwinnicki/CODE/econ_project/data/raw/images/09180696701.png,34644
9110476100,41.9303840126342,-72.63669893768272, /Users/braydenwinnicki/CODE/econ_project/data/raw/images/09110476100.png,79712
9160310200,41.80898268529006,-73.12962348313731, /Users/braydenwinnicki/CODE/econ_project/data/raw/images/09160310200.png,59257
9110504900,41.748990083782346,-72.70342641804369, /Users/braydenwinnicki/CODE/econ_project/data/raw/images/09110504900.png,50563
9190020800,41.091325863797536,-73.54131795979954, /Users/braydenwinnicki/CODE/econ_project/data/raw/images/09190020800.png,187500
9140345100,41.5062341418436,-73.0358292146634, /Users/braydenwinnicki/CODE/econ_project/data/raw/images/09140345100.png,80141
9170154600,41.27106928120538,-72.96334153565483, /Users/braydenwinnicki/CODE/econ_project/data/raw/images/09170154600.png,66518
9190020301,41.15532966086345,-73.55584066845665, /Users/braydenwinnicki/CODE/econ_project/data/raw/images/09190020301.png,154375
9190021702,41.05552389235525,-73.53320152372238, /Users/braydenwinnicki/CODE/econ_project/data/raw/images/09190021702.png,86998
9190045101,41.20890943132431,-73.46559253382324, /Users/braydenwinnicki/CODE/econ_project/data/raw/images/09190045101.png,250001
9110511000,41.74816065565106,-72.58880143685106, /Users/braydenwinnicki/CODE/econ_project/data/raw/images/09110511000.png,103125
9170194101,41.27211583947505,-72.56218029045827, /Users/braydenwinnicki/CODE/econ_project/data/raw/images/09170194101.png,133333
9190245300,41.284134681536955,-73.47422149315419, /Users/braydenwinnicki/CODE/econ_project/data/raw/images/09190245300.png,101449
9190044400,41.073162001394735,-73.40870485345513, /Users/braydenwinnicki/CODE/econ_project/data/raw/images/09190044400.png,98750
9140344100,41.53467692509624,-73.10432583522665, /Users/braydenwinnicki/CODE/econ_project/data/raw/images/09140344100.png,141250
9110496400,41.740284757315145,-72.75153078337483, /Users/braydenwinnicki/CODE/econ_project/data/raw/images/09110496400.png,177159
9190210502,41.372576608559974,-73.49912081675407, /Users/braydenwinnicki/CODE/econ_project/data/raw/images/09190210502.png,105531
9190043700,41.11436896742246,-73.41424083106008, /Users/braydenwinnicki/CODE/econ_project/data/raw/images/09190043700.png,84331
9140130101,41.40327126047118,-73.05773144098421, /Users/braydenwinnicki/CODE/econ_project/data/raw/images/09140130101.png,78542
9150901102,41.983629853382304,-72.0152429384889, /Users/braydenwinnicki/CODE/econ_project/data/raw/images/09150901102.png,96549
9110416300,41.677550969726006,-72.7630268263485, /Users/braydenwinnicki/CODE/econ_project/data/raw/images/09110416300.png,50875
