GEOID,lat,lon,image_path,tile_idx,n_tiles_total,median_income
09110514101,41.8091722,-72.49405080000001,/Users/braydenwinnicki/CODE/econ_project/data/raw/images/09110514101_7.png,7,10,117250
09110514101,41.7976978,-72.4872472,/Users/braydenwinnicki/CODE/econ_project/data/raw/images/09110514101_8.png,8,10,117250
09110514101,41.8015226,-72.4872472,/Users/braydenwinnicki/CODE/econ_project/data/raw/images/09110514101_9.png,9,10,117250
09170154500,41.2753485,-72.95123421589085,/Users/braydenwinnicki/CODE/econ_project/data/raw/images/09170154500_0.png,0,7,56978
09170154500,41.278292,-72.95123421589085,/Users/braydenwinnicki/CODE/econ_project/data/raw/images/09170154500_1.png,1,7,56978
09170154500,41.2812355,-72.95123421589085,/Users/braydenwinnicki/CODE/econ_project/data/raw/images/09170154500_2.png,2,7,56978
09170154500,41.2753485,-72.94634143178169,/Users/braydenwinnicki/CODE/econ_project/data/raw/images/09170154500_3.png,3,7,56978
09170154500,41.278292,-72.94634143178169,/Users/braydenwinnicki/CODE/econ_project/data/raw/images/09170154500_4.png,4,7,56978
09170154500,41.2812355,-72.94634143178169,/Users/braydenwinnicki/CODE/econ_project/data/raw/images/09170154500_5.png,5,7,56978
09170154500,41.2753485,-72.94144864767254,/Users/braydenwinnicki/CODE/econ_project/data/raw/images/09170154500_6.png,6,7,56978
09170170700,41.5285895,-72.819917,/Users/braydenwinnicki/CODE/econ_project/data/raw/images/09170170700_0.png,0,7,74276
09170170700,41.532293,-72.819917,/Users/braydenwinnicki/CODE/econ_project/data/raw/images/09170170700_1.png,1,7,74276
09170170700,41.5285895,-72.816695,/Users/braydenwinnicki/CODE/econ_project/data/raw/images/09170170700_2.png,2,7,74276
09170170700,41.532293,-72.816695,/Users/braydenwinnicki/CODE/econ_project/data/raw/images/09170170700_3.png,3,7,74276
09170170700,41.5359965,-72.816695,/Users/braydenwinnicki/CODE/econ_project/data/raw/images/09170170700_4.png,4,7,74276
09170170700,41.5285895,-72.81347299999999,/Users/braydenwinnicki/CODE/econ_project/data/raw/images/09170170700_5.png,5,7,74276
09170170700,41.5359965,-72.81347299999999,/Users/braydenwinnicki/CODE/econ_project/data/raw/images/09170170700_6.png,6,7,74276
09110420602,41.6737168,-72.8620506,/Users/braydenwinnicki/CODE/econ_project/data/raw/images/09110420602_0.png,0,10,95970
09110420602,41.6787356,-72.8620506,/Users/braydenwinnicki/CODE/econ_project/data/raw/images/09110420602_1.png,1,10,95970
09110420602,41.6837544,-72.8620506,/Users/braydenwinnicki/CODE/econ_project/data/raw/images/09110420602_2.png,2,10,95970
09110420602,41.6737168,-72.8554922,/Users/braydenwinnicki/CODE/econ_project/data/raw/images/09110420602_3.png,3,10,95970
09110420602,41.6787356,-72.8554922,/Users/braydenwinnicki/CODE/econ_project/data/raw/images/09110420602_4.png,4,10,95970
09110420602,41.6837544,-72.8554922,/Users/braydenwinnicki/CODE/econ_project/data/raw/images/09110420602_5.png,5,10,95970
09110420602,41.6887732,-72.8554922,/Users/braydenwinnicki/CODE/econ_project/data/raw/images/09110420602_6.png,6,10,95970
09110420602,41.6737168,-72.84893380000001,/Users/braydenwinnicki/CODE/econ_project/data/raw/images/09110420602_7.png,7,10,95970
09110420602,41.6787356,-72.84893380000001,/Users/braydenwinnicki/CODE/econ_project/data/raw/images/09110420602_8.png,8,10,95970
09110420602,41.6837544,-72.84893380000001,/Users/braydenwinnicki/CODE/econ_project/data/raw/images/09110420602_9.png,9,10,95970
09160310801,41.7838552,-73.144876,/Users/braydenwinnicki/CODE/econ_project/data/raw/images/09160310801_0.png,0,10,56682
09160310801,41.7797486,-73.135614,/Users/braydenwinnicki/CODE/econ_project/data/raw/images/09160310801_1.png,1,10,56682
09160310801,41.7838552,-73.135614,/Users/braydenwinnicki/CODE/econ_project/data/raw/images/09160310801_2.png,2,10,56682
09160310801,41.7879618,-73.135614,/Users/braydenwinnicki/CODE/econ_project/data/raw/images/09160310801_3.png,3,10,56682
09160310801,41.7797486,-73.126352,/Users/braydenwinnicki/CODE/econ_project/data/raw/images/09160310801_4.png,4,10,56682
09160310801,41.7838552,-73.126352,/Users/braydenwinnicki/CODE/econ_project/data/raw/images/09160310801_5.png,5,10,56682
09160310801,41.7879618,-73.126352,/Users/braydenwinnicki/CODE/econ_project/data/raw/images/09160310801_6.png,6,10,56682
09160310801,41.7838552,-73.11709,/Users/braydenwinnicki/CODE/econ_project/data/raw/images/09160310801_7.png,7,10,56682
09160310801,41.7879618,-73.11709,/Users/braydenwinnicki/CODE/econ_project/data/raw/images/09160310801_8.png,8,10,56682
09160310801,41.7920684,-73.11709,/Users/braydenwinnicki/CODE/econ_project/data/raw/images/09160310801_9.png,9,10,56682
09140350400,41.556182666666665,-73.030813,/Users/braydenwinnicki/CODE/econ_project/data/raw/images/09140350400_0.png,0,3,30500
09140350400,41.55860233333333,-73.030813,/Users/braydenwinnicki/CODE/econ_project/data/raw/images/09140350400_1.png,1,3,30500
09140350400,41.55860233333333,-73.027184,/Users/braydenwinnicki/CODE/econ_project/data/raw/images/09140350400_2.png,2,3,30500
09170175100,41.45722175,-72.819775,/Users/braydenwinnicki/CODE/econ_project/data/raw/images/09170175100_0.png,0,7,82250
09170175100,41.4613625,-72.819775,/Users/braydenwinnicki/CODE/econ_project/data/raw/images/09170175100_1.png,1,7,82250
09170175100,41.45722175,-72.81553600000001,/Users/braydenwinnicki/CODE/econ_project/data/raw/images/09170175100_2.png,2,7,82250
09170175100,41.4613625,-72.81553600000001,/Users/braydenwinnicki/CODE/econ_project/data/raw/images/09170175100_3.png,3,7,82250
09170175100,41.46550325,-72.81553600000001,/Users/braydenwinnicki/CODE/econ_project/data/raw/images/09170175100_4.png,4,7,82250
09170175100,41.4613625,-72.811297,/Users/braydenwinnicki/CODE/econ_project/data/raw/images/09170175100_5.png,5,7,82250
09170175100,41.46550325,-72.811297,/Users/braydenwinnicki/CODE/econ_project/data/raw/images/09170175100_6.png,6,7,82250
09110503700,41.78031325,-72.701227,/Users/braydenwinnicki/CODE/econ_project/data/raw/images/09110503700_0.png,0,7,34877
09110503700,41.7826805,-72.701227,/Users/braydenwinnicki/CODE/econ_project/data/raw/images/09110503700_1.png,1,7,34877
09110503700,41.785047750000004,-72.701227,/Users/braydenwinnicki/CODE/econ_project/data/raw/images/09110503700_2.png,2,7,34877
09110503700,41.78031325,-72.698354,/Users/braydenwinnicki/CODE/econ_project/data/raw/images/09110503700_3.png,3,7,34877
09110503700,41.7826805,-72.698354,/Users/braydenwinnicki/CODE/econ_project/data/raw/images/09110503700_4.png,4,7,34877
09110503700,41.785047750000004,-72.698354,/Users/braydenwinnicki/CODE/econ_project/data/raw/images/09110503700_5.png,5,7,34877
09110503700,41.78031325,-72.695481,/Users/braydenwinnicki/CODE/econ_project/data/raw/images/09110503700_6.png,6,7,34877
09180702400,41.3562058,-72.08333019999999,/Users/braydenwinnicki/CODE/econ_project/data/raw/images/09180702400_0.png,0,10,76197
09180702400,41.3603154,-72.08333019999999,/Users/braydenwinnicki/CODE/econ_project/data/raw/images/09180702400_1.png,1,10,76197
09180702400,41.3520962,-72.0786054,/Users/braydenwinnicki/CODE/econ_project/data/raw/images/09180702400_2.png,2,10,76197
09180702400,41.3562058,-72.0786054,/Users/braydenwinnicki/CODE/econ_project/data/raw/images/09180702400_3.png,3,10,76197
09180702400,41.3603154,-72.0786054,/Users/braydenwinnicki/CODE/econ_project/data/raw/images/09180702400_4.png,4,10,76197
09180702400,41.3479866,-72.0738806,/Users/braydenwinnicki/CODE/econ_project/data/raw/images/09180702400_5.png,5,10,76197
09180702400,41.3520962,-72.0738806,/Users/braydenwinnicki/CODE/econ_project/data/raw/images/09180702400_6.png,6,10,76197
09180702400,41.3562058,-72.0738806,/Users/braydenwinnicki/CODE/econ_project/data/raw/images/09180702400_7.png,7,10,76197
09180702400,41.3603154,-72.0738806,/Users/braydenwinnicki/CODE/econ_project/data/raw/images/09180702400_8.png,8,10,76197
09180702400,41.3479866,-72.0691558,/Users/braydenwinnicki/CODE/econ_project/data/raw/images/09180702400_9.png,9,10,76197
09110497600,41.758809,-72.759568,/Users/braydenwinnicki/CODE/econ_project/data/raw/images/09110497600_0.png,0,7,149643
09110497600,41.762281,-72.759568,/Users/braydenwinnicki/CODE/econ_project/data/raw/images/09110497600_1.png,1,7,149643
09110497600,41.765753,-72.759568,/Users/braydenwinnicki/CODE/econ_project/data/raw/images/09110497600_2.png,2,7,149643
09110497600,41.758809,-72.75365,/Users/braydenwinnicki/CODE/econ_project/data/raw/images/09110497600_3.png,3,7,149643
09110497600,41.762281,-72.75365,/Users/braydenwinnicki/CODE/econ_project/data/raw/images/09110497600_4.png,4,7,149643
09110497600,41.765753,-72.75365,/Users/braydenwinnicki/CODE/econ_project/data/raw/images/09110497600_5.png,5,7,149643
09110497600,41.762281,-72.747732,/Users/braydenwinnicki/CODE/econ_project/data/raw/images/09110497600_6.png,6,7,149643
09110514104,41.804317000000005,-72.53294460000001,/Users/braydenwinnicki/CODE/econ_project/data/raw/images/09110514104_0.png,0,10,76898
09110514104,41.809644,-72.53294460000001,/Users/braydenwinnicki/CODE/econ_project/data/raw/images/09110514104_1.png,1,10,76898
09110514104,41.809644,-72.52534820000001,/Users/braydenwinnicki/CODE/econ_project/data/raw/images/09110514104_2.png,2,10,76898
09110514104,41.814971,-72.52534820000001,/Users/braydenwinnicki/CODE/econ_project/data/raw/images/09110514104_3.png,3,10,76898
09110514104,41.79899,-72.5177518,/Users/braydenwinnicki/CODE/econ_project/data/raw/images/09110514104_4.png,4,10,76898
09110514104,41.804317000000005,-72.5177518,/Users/braydenwinnicki/CODE/econ_project/data/raw/images/09110514104_5.png,5,10,76898
09110514104,41.814971,-72.5177518,/Users/braydenwinnicki/CODE/econ_project/data/raw/images/09110514104_6.png,6,10,76898
09110514104,41.79899,-72.5101554,/Users/braydenwinnicki/CODE/econ_project/data/raw/images/09110514104_7.png,7,10,76898
09110514104,41.804317000000005,-72.5101554,/Users/braydenwinnicki/CODE/econ_project/data/raw/images/09110514104_8.png,8,10,76898
09110514104,41.809644,-72.5101554,/Users/braydenwinnicki/CODE/econ_project/data/raw/images/09110514104_9.png,9,10,76898
09160293100,41.970005771129614,-73.13365278833234,/Users/braydenwinnicki/CODE/econ_project/data/raw/images/09160293100_0.png,0,40,114904
09160293100,41.980285542259224,-73.13365278833234,/Users/braydenwinnicki/CODE/econ_project/data/raw/images/09160293100_1.png,1,40,114904
09160293100,41.99056531338884,-73.13365278833234,/Users/braydenwinnicki/CODE/econ_project/data/raw/images/09160293100_2.png,2,40,114904
09160293100,42.00084508451845,-73.13365278833234,/Users/braydenwinnicki/CODE/econ_project/data/raw/images/09160293100_3.png,3,40,114904
09160293100,42.01112485564806,-73.13365278833234,/Users/braydenwinnicki/CODE/econ_project/data/raw/images/09160293100_4.png,4,40,114904
09160293100,41.970005771129614,-73.11581157666467,/Users/braydenwinnicki/CODE/econ_project/data/raw/images/09160293100_5.png,5,40,114904
09160293100,41.980285542259224,-73.11581157666467,/Users/braydenwinnicki/CODE/econ_project/data/raw/images/09160293100_6.png,6,40,114904
09160293100,41.99056531338884,-73.11581157666467,/Users/braydenwinnicki/CODE/econ_project/data/raw/images/09160293100_7.png,7,40,114904
09160293100,42.00084508451845,-73.11581157666467,/Users/braydenwinnicki/CODE/econ_project/data/raw/images/09160293100_8.png,8,40,114904
09160293100,42.01112485564806,-73.11581157666467,/Users/braydenwinnicki/CODE/econ_project/data/raw/images/09160293100_9.png,9,40,114904
09160293100,42.02140462677768,-73.11581157666467,/Users/braydenwinnicki/CODE/econ_project/data/raw/images/09160293100_10.png,10,40,114904
09160293100,42.03168439790729,-73.11581157666467,/Users/braydenwinnicki/CODE/econ_project/data/raw/images/09160293100_11.png,11,40,114904
09160293100,41.970005771129614,-73.09797036499701,/Users/braydenwinnicki/CODE/econ_project/data/raw/images/09160293100_12.png,12,40,114904
09160293100,41.980285542259224,-73.09797036499701,/Users/braydenwinnicki/CODE/econ_project/data/raw/images/09160293100_13.png,13,40,114904
09160293100,41.99056531338884,-73.09797036499701,/Users/braydenwinnicki/CODE/econ_project/data/raw/images/09160293100_14.png,14,40,114904
09160293100,42.00084508451845,-73.09797036499701,/Users/braydenwinnicki/CODE/econ_project/data/raw/images/09160293100_15.png,15,40,114904
09160293100,42.01112485564806,-73.09797036499701,/Users/braydenwinnicki/CODE/econ_project/data/raw/images/09160293100_16.png,16,40,114904
09160293100,42.02140462677768,-73.09797036499701,/Users/braydenwinnicki/CODE/econ_project/data/raw/images/09160293100_17.png,17,40,114904
09160293100,42.03168439790729,-73.09797036499701,/Users/braydenwinnicki/CODE/econ_project/data/raw/images/09160293100_18.png,18,40,114904
09160293100,41.970005771129614,-73.08012915332935,/Users/braydenwinnicki/CODE/econ_project/data/raw/images/09160293100_19.png,19,40,114904
09160293100,41.980285542259224,-73.08012915332935,/Users/braydenwinnicki/CODE/econ_project/data/raw/images/09160293100_20.png,20,40,114904
09160293100,41.99056531338884,-73.08012915332935,/Users/braydenwinnicki/CODE/econ_project/data/raw/images/09160293100_21.png,21,40,114904
09160293100,42.00084508451845,-73.08012915332935,/Users/braydenwinnicki/CODE/econ_project/data/raw/images/09160293100_22.png,22,40,114904
09160293100,42.01112485564806,-73.08012915332935,/Users/braydenwinnicki/CODE/econ_project/data/raw/images/09160293100_23.png,23,40,114904
09160293100,42.02140462677768,-73.08012915332935,/Users/braydenwinnicki/CODE/econ_project/data/raw/images/09160293100_24.png,24,40,114904
09160293100,42.03168439790729,-73.08012915332935,/Users/braydenwinnicki/CODE/econ_project/data/raw/images/09160293100_25.png,25,40,114904
09160293100,41.970005771129614,-73.0622879416617,/Users/braydenwinnicki/CODE/econ_project/data/raw/images/09160293100_26.png,26,40,114904
09160293100,41.980285542259224,-73.0622879416617,/Users/braydenwinnicki/CODE/econ_project/data/raw/images/09160293100_27.png,27,40,114904
09160293100,41.99056531338884,-73.0622879416617,/Users/braydenwinnicki/CODE/econ_project/data/raw/images/09160293100_28.png,28,40,114904
09160293100,42.00084508451845,-73.0622879416617,/Users/braydenwinnicki/CODE/econ_project/data/raw/images/09160293100_29.png,29,40,114904
09160293100,42.01112485564806,-73.0622879416617,/Users/braydenwinnicki/CODE/econ_project/data/raw/images/09160293100_30.png,30,40,114904
09160293100,42.02140462677768,-73.0622879416617,/Users/braydenwinnicki/CODE/econ_project/data/raw/images/09160293100_31.png,31,40,114904
09160293100,42.03168439790729,-73.0622879416617,/Users/braydenwinnicki/CODE/econ_project/data/raw/images/09160293100_32.png,32,40,114904
09160293100,41.970005771129614,-73.04444672999404,/Users/braydenwinnicki/CODE/econ_project/data/raw/images/09160293100_33.png,33,40,114904
09160293100,41.980285542259224,-73.04444672999404,/Users/braydenwinnicki/CODE/econ_project/data/raw/images/09160293100_34.png,34,40,114904
09160293100,41.99056531338884,-73.04444672999404,/Users/braydenwinnicki/CODE/econ_project/data/raw/images/09160293100_35.png,35,40,114904
09160293100,42.00084508451845,-73.04444672999404,/Users/braydenwinnicki/CODE/econ_project/data/raw/images/09160293100_36.png,36,40,114904
09160293100,42.01112485564806,-73.04444672999404,/Users/braydenwinnicki/CODE/econ_project/data/raw/images/09160293100_37.png,37,40,114904
09160293100,42.02140462677768,-73.04444672999404,/Users/braydenwinnicki/CODE/econ_project/data/raw/images/09160293100_38.png,38,40,114904
09160293100,42.03168439790729,-73.04444672999404,/Users/braydenwinnicki/CODE/econ_project/data/raw/images/09160293100_39.png,39,40,114904
09170165600,41.3494106,-72.9392078,/Users/braydenwinnicki/CODE/econ_project/data/raw/images/09170165600_0.png,0,10,67643
09170165600,41.3536052,-72.9392078,/Users/braydenwinnicki/CODE/econ_project/data/raw/images/09170165600_1.png,1,10,67643
09170165600,41.3577998,-72.9392078,/Users/braydenwinnicki/CODE/econ_project/data/raw/images/09170165600_2.png,2,10,67643
09170165600,41.3494106,-72.9341556,/Users/braydenwinnicki/CODE/econ_project/data/raw/images/09170165600_3.png,3,10,67643
09170165600,41.3536052,-72.9341556,/Users/braydenwinnicki/CODE/econ_project/data/raw/images/09170165600_4.png,4,10,67643
09170165600,41.3577998,-72.9341556,/Users/braydenwinnicki/CODE/econ_project/data/raw/images/09170165600_5.png,5,10,67643
09170165600,41.3536052,-72.9291034,/Users/braydenwinnicki/CODE/econ_project/data/raw/images/09170165600_6.png,6,10,67643
09170165600,41.3577998,-72.9291034,/Users/braydenwinnicki/CODE/econ_project/data/raw/images/09170165600_7.png,7,10,67643
09170165600,41.3619944,-72.9291034,/Users/braydenwinnicki/CODE/econ_project/data/raw/images/09170165600_8.png,8,10,67643
09170165600,41.3619944,-72.9240512,/Users/braydenwinnicki/CODE/econ_project/data/raw/images/09170165600_9.png,9,10,67643
09110515200,41.7459542,-72.50964379999999,/Users/braydenwinnicki/CODE/econ_project/data/raw/images/09110515200_0.png,0,15,101161
09110515200,41.7520844,-72.50964379999999,/Users/braydenwinnicki/CODE/econ_project/data/raw/images/09110515200_1.png,1,15,101161
09110515200,41.758214599999995,-72.50964379999999,/Users/braydenwinnicki/CODE/econ_project/data/raw/images/09110515200_2.png,2,15,101161
09110515200,41.7459542,-72.4982076,/Users/braydenwinnicki/CODE/econ_project/data/raw/images/09110515200_3.png,3,15,101161
09110515200,41.7520844,-72.4982076,/Users/braydenwinnicki/CODE/econ_project/data/raw/images/09110515200_4.png,4,15,101161
09110515200,41.758214599999995,-72.4982076,/Users/braydenwinnicki/CODE/econ_project/data/raw/images/09110515200_5.png,5,15,101161
09110515200,41.764344799999996,-72.4982076,/Users/braydenwinnicki/CODE/econ_project/data/raw/images/09110515200_6.png,6,15,101161
09110515200,41.7459542,-72.4867714,/Users/braydenwinnicki/CODE/econ_project/data/raw/images/09110515200_7.png,7,15,101161
09110515200,41.7520844,-72.4867714,/Users/braydenwinnicki/CODE/econ_project/data/raw/images/09110515200_8.png,8,15,101161
09110515200,41.758214599999995,-72.4867714,/Users/braydenwinnicki/CODE/econ_project/data/raw/images/09110515200_9.png,9,15,101161
09110515200,41.764344799999996,-72.4867714,/Users/braydenwinnicki/CODE/econ_project/data/raw/images/09110515200_10.png,10,15,101161
09110515200,41.7459542,-72.4753352,/Users/braydenwinnicki/CODE/econ_project/data/raw/images/09110515200_11.png,11,15,101161
09110515200,41.7520844,-72.4753352,/Users/braydenwinnicki/CODE/econ_project/data/raw/images/09110515200_12.png,12,15,101161
09110515200,41.758214599999995,-72.4753352,/Users/braydenwinnicki/CODE/econ_project/data/raw/images/09110515200_13.png,13,15,101161
09110515200,41.764344799999996,-72.4753352,/Users/braydenwinnicki/CODE/econ_project/data/raw/images/09110515200_14.png,14,15,101161
09110416200,41.67579033333333,-72.773886,/Users/braydenwinnicki/CODE/econ_project/data/raw/images/09110416200_0.png,0,3,28651
09110416200,41.67967466666667,-72.773886,/Users/braydenwinnicki/CODE/econ_project/data/raw/images/09110416200_1.png,1,3,28651
09110416200,41.67967466666667,-72.770751,/Users/braydenwinnicki/CODE/econ_project/data/raw/images/09110416200_2.png,2,3,28651
09170171202,41.505413399999995,-72.7659584,/Users/braydenwinnicki/CODE/econ_project/data/raw/images/09170171202_0.png,0,13,67446
09170171202,41.5138118,-72.7659584,/Users/braydenwinnicki/CODE/econ_project/data/raw/images/09170171202_1.png,1,13,67446
09170171202,41.522210199999996,-72.7659584,/Users/braydenwinnicki/CODE/econ_project/data/raw/images/09170171202_2.png,2,13,67446
09170171202,41.5306086,-72.7659584,/Users/braydenwinnicki/CODE/econ_project/data/raw/images/09170171202_3.png,3,13,67446
09170171202,41.505413399999995,-72.7606638,/Users/braydenwinnicki/CODE/econ_project/data/raw/images/09170171202_4.png,4,13,67446
09170171202,41.5138118,-72.7606638,/Users/braydenwinnicki/CODE/econ_project/data/raw/images/09170171202_5.png,5,13,67446
09170171202,41.522210199999996,-72.7606638,/Users/braydenwinnicki/CODE/econ_project/data/raw/images/09170171202_6.png,6,13,67446
09170171202,41.5306086,-72.7606638,/Users/braydenwinnicki/CODE/econ_project/data/raw/images/09170171202_7.png,7,13,67446
09170171202,41.505413399999995,-72.7553692,/Users/braydenwinnicki/CODE/econ_project/data/raw/images/09170171202_8.png,8,13,67446
09170171202,41.5138118,-72.7553692,/Users/braydenwinnicki/CODE/econ_project/data/raw/images/09170171202_9.png,9,13,67446
09170171202,41.522210199999996,-72.7553692,/Users/braydenwinnicki/CODE/econ_project/data/raw/images/09170171202_10.png,10,13,67446
09170171202,41.5306086,-72.7553692,/Users/braydenwinnicki/CODE/econ_project/data/raw/images/09170171202_11.png,11,13,67446
09170171202,41.505413399999995,-72.7500746,/Users/braydenwinnicki/CODE/econ_project/data/raw/images/09170171202_12.png,12,13,67446
09140351700,41.54738275,-73.0516695,/Users/braydenwinnicki/CODE/econ_project/data/raw/images/09140351700_0.png,0,6,37047
09140351700,41.5439355,-73.049133,/Users/braydenwinnicki/CODE/econ_project/data/raw/images/09140351700_1.png,1,6,37047
09140351700,41.54738275,-73.049133,/Users/braydenwinnicki/CODE/econ_project/data/raw/images/09140351700_2.png,2,6,37047
09140351700,41.54048825,-73.04659649999999,/Users/braydenwinnicki/CODE/econ_project/data/raw/images/09140351700_3.png,3,6,37047
09140351700,41.5439355,-73.04659649999999,/Users/braydenwinnicki/CODE/econ_project/data/raw/images/09140351700_4.png,4,6,37047
09140351700,41.54738275,-73.04659649999999,/Users/braydenwinnicki/CODE/econ_project/data/raw/images/09140351700_5.png,5,6,37047
09120071200,41.179276,-73.20656566666666,/Users/braydenwinnicki/CODE/econ_project/data/raw/images/09120071200_0.png,0,2,44550
09120071200,41.175453,-73.20223333333334,/Users/braydenwinnicki/CODE/econ_project/data/raw/images/09120071200_1.png,1,2,44550
09190010800,41.03410425,-73.6032315,/Users/braydenwinnicki/CODE/econ_project/data/raw/images/09190010800_0.png,0,7,202813
09190010800,41.0403455,-73.6032315,/Users/braydenwinnicki/CODE/econ_project/data/raw/images/09190010800_1.png,1,7,202813
09190010800,41.04658675,-73.6032315,/Users/braydenwinnicki/CODE/econ_project/data/raw/images/09190010800_2.png,2,7,202813
09190010800,41.03410425,-73.59858700000001,/Users/braydenwinnicki/CODE/econ_project/data/raw/images/09190010800_3.png,3,7,202813
09190010800,41.0403455,-73.59858700000001,/Users/braydenwinnicki/CODE/econ_project/data/raw/images/09190010800_4.png,4,7,202813
09190010800,41.03410425,-73.5939425,/Users/braydenwinnicki/CODE/econ_project/data/raw/images/09190010800_5.png,5,7,202813
09190010800,41.0403455,-73.5939425,/Users/braydenwinnicki/CODE/econ_project/data/raw/images/09190010800_6.png,6,7,202813
09110416100,41.6745765,-72.7847195,/Users/braydenwinnicki/CODE/econ_project/data/raw/images/09110416100_0.png,0,7,47030
09110416100,41.677271,-72.7847195,/Users/braydenwinnicki/CODE/econ_project/data/raw/images/09110416100_1.png,1,7,47030
09110416100,41.679965499999994,-72.7847195,/Users/braydenwinnicki/CODE/econ_project/data/raw/images/09110416100_2.png,2,7,47030
09110416100,41.6745765,-72.781517,/Users/braydenwinnicki/CODE/econ_project/data/raw/images/09110416100_3.png,3,7,47030
09110416100,41.677271,-72.781517,/Users/braydenwinnicki/CODE/econ_project/data/raw/images/09110416100_4.png,4,7,47030
09110416100,41.679965499999994,-72.781517,/Users/braydenwinnicki/CODE/econ_project/data/raw/images/09110416100_5.png,5,7,47030
09110416100,41.6745765,-72.7783145,/Users/braydenwinnicki/CODE/econ_project/data/raw/images/09110416100_6.png,6,7,47030
09170166004,41.3911535,-72.91201625,/Users/braydenwinnicki/CODE/econ_project/data/raw/images/09170166004_0.png,0,7,97727
09170166004,41.397098,-72.91201625,/Users/braydenwinnicki/CODE/econ_project/data/raw/images/09170166004_1.png,1,7,97727
09170166004,41.403042500000005,-72.91201625,/Users/braydenwinnicki/CODE/econ_project/data/raw/images/09170166004_2.png,2,7,97727
09170166004,41.3911535,-72.9086035,/Users/braydenwinnicki/CODE/econ_project/data/raw/images/09170166004_3.png,3,7,97727
