GEOID      , lat               , lon               , image_path                                                                                 , tile_idx, n_tiles_total, median_income
37079950102, 35.546809999999994, -77.596639125     , /Users/braydenwinnicki/Desktop/econ_project/new_pipeline/data/raw/images/37079950102_11.png,       11,            33,         59960
37079950102, 35.430998         , -77.5721675       , /Users/braydenwinnicki/Desktop/econ_project/new_pipeline/data/raw/images/37079950102_12.png,       12,            33,         59960
37079950102, 35.4503           , -77.5721675       , /Users/braydenwinnicki/Desktop/econ_project/new_pipeline/data/raw/images/37079950102_13.png,       13,            33,         59960
37079950102, 35.469601999999995, -77.5721675       , /Users/braydenwinnicki/Desktop/econ_project/new_pipeline/data/raw/images/37079950102_14.png,       14,            33,         59960
37079950102, 35.488904         , -77.5721675       , /Users/braydenwinnicki/Desktop/econ_project/new_pipeline/data/raw/images/37079950102_15.png,       15,            33,         59960
37079950102, 35.508206         , -77.5721675       , /Users/braydenwinnicki/Desktop/econ_project/new_pipeline/data/raw/images/37079950102_16.png,       16,            33,         59960
37079950102, 35.527508         , -77.5721675       , /Users/braydenwinnicki/Desktop/econ_project/new_pipeline/data/raw/images/37079950102_17.png,       17,            33,         59960
37079950102, 35.546809999999994, -77.5721675       , /Users/braydenwinnicki/Desktop/econ_project/new_pipeline/data/raw/images/37079950102_18.png,       18,            33,         59960
37079950102, 35.430998         , -77.547695875     , /Users/braydenwinnicki/Desktop/econ_project/new_pipeline/data/raw/images/37079950102_19.png,       19,            33,         59960
37079950102, 35.4503           , -77.547695875     , /Users/braydenwinnicki/Desktop/econ_project/new_pipeline/data/raw/images/37079950102_20.png,       20,            33,         59960
37079950102, 35.469601999999995, -77.547695875     , /Users/braydenwinnicki/Desktop/econ_project/new_pipeline/data/raw/images/37079950102_21.png,       21,            33,         59960
37079950102, 35.488904         , -77.547695875     , /Users/braydenwinnicki/Desktop/econ_project/new_pipeline/data/raw/images/37079950102_22.png,       22,            33,         59960
37079950102, 35.508206         , -77.547695875     , /Users/braydenwinnicki/Desktop/econ_project/new_pipeline/data/raw/images/37079950102_23.png,       23,            33,         59960
37079950102, 35.527508         , -77.547695875     , /Users/braydenwinnicki/Desktop/econ_project/new_pipeline/data/raw/images/37079950102_24.png,       24,            33,         59960
37079950102, 35.430998         , -77.52322425      , /Users/braydenwinnicki/Desktop/econ_project/new_pipeline/data/raw/images/37079950102_25.png,       25,            33,         59960
37079950102, 35.4503           , -77.52322425      , /Users/braydenwinnicki/Desktop/econ_project/new_pipeline/data/raw/images/37079950102_26.png,       26,            33,         59960
37079950102, 35.469601999999995, -77.52322425      , /Users/braydenwinnicki/Desktop/econ_project/new_pipeline/data/raw/images/37079950102_27.png,       27,            33,         59960
37079950102, 35.488904         , -77.52322425      , /Users/braydenwinnicki/Desktop/econ_project/new_pipeline/data/raw/images/37079950102_28.png,       28,            33,         59960
37079950102, 35.508206         , -77.52322425      , /Users/braydenwinnicki/Desktop/econ_project/new_pipeline/data/raw/images/37079950102_29.png,       29,            33,         59960
37079950102, 35.430998         , -77.49875262500001, /Users/braydenwinnicki/Desktop/econ_project/new_pipeline/data/raw/images/37079950102_30.png,       30,            33,         59960
37079950102, 35.4503           , -77.49875262500001, /Users/braydenwinnicki/Desktop/econ_project/new_pipeline/data/raw/images/37079950102_31.png,       31,            33,         59960
37079950102, 35.469601999999995, -77.49875262500001, /Users/braydenwinnicki/Desktop/econ_project/new_pipeline/data/raw/images/37079950102_32.png,       32,            33,         59960
37183053719, 35.92233225       , -78.75350350000001, /Users/braydenwinnicki/Desktop/econ_project/new_pipeline/data/raw/images/37183053719_0.png ,        0,             7,        146211
37183053719, 35.9261915        , -78.75350350000001, /Users/braydenwinnicki/Desktop/econ_project/new_pipeline/data/raw/images/37183053719_1.png ,        1,             7,        146211
37183053719, 35.92233225       , -78.748797        , /Users/braydenwinnicki/Desktop/econ_project/new_pipeline/data/raw/images/37183053719_2.png ,        2,             7,        146211
37183053719, 35.9261915        , -78.748797        , /Users/braydenwinnicki/Desktop/econ_project/new_pipeline/data/raw/images/37183053719_3.png ,        3,             7,        146211
37183053719, 35.93005075       , -78.748797        , /Users/braydenwinnicki/Desktop/econ_project/new_pipeline/data/raw/images/37183053719_4.png ,        4,             7,        146211
37183053719, 35.92233225       , -78.7440905       , /Users/braydenwinnicki/Desktop/econ_project/new_pipeline/data/raw/images/37183053719_5.png ,        5,             7,        146211
37183053719, 35.9261915        , -78.7440905       , /Users/braydenwinnicki/Desktop/econ_project/new_pipeline/data/raw/images/37183053719_6.png ,        6,             7,        146211
37119005617, 35.2344528        , -80.7138498       , /Users/braydenwinnicki/Desktop/econ_project/new_pipeline/data/raw/images/37119005617_0.png ,        0,            10,         74875
37119005617, 35.2399116        , -80.7138498       , /Users/braydenwinnicki/Desktop/econ_project/new_pipeline/data/raw/images/37119005617_1.png ,        1,            10,         74875
37119005617, 35.2453704        , -80.7138498       , /Users/braydenwinnicki/Desktop/econ_project/new_pipeline/data/raw/images/37119005617_2.png ,        2,            10,         74875
37119005617, 35.2508292        , -80.7138498       , /Users/braydenwinnicki/Desktop/econ_project/new_pipeline/data/raw/images/37119005617_3.png ,        3,            10,         74875
37119005617, 35.2344528        , -80.7077136       , /Users/braydenwinnicki/Desktop/econ_project/new_pipeline/data/raw/images/37119005617_4.png ,        4,            10,         74875
37119005617, 35.2399116        , -80.7077136       , /Users/braydenwinnicki/Desktop/econ_project/new_pipeline/data/raw/images/37119005617_5.png ,        5,            10,         74875
37119005617, 35.2453704        , -80.7077136       , /Users/braydenwinnicki/Desktop/econ_project/new_pipeline/data/raw/images/37119005617_6.png ,        6,            10,         74875
37119005617, 35.2508292        , -80.7077136       , /Users/braydenwinnicki/Desktop/econ_project/new_pipeline/data/raw/images/37119005617_7.png ,        7,            10,         74875
37119005617, 35.2399116        , -80.7015774       , /Users/braydenwinnicki/Desktop/econ_project/new_pipeline/data/raw/images/37119005617_8.png ,        8,            10,         74875
37119005617, 35.2453704        , -80.7015774       , /Users/braydenwinnicki/Desktop/econ_project/new_pipeline/data/raw/images/37119005617_9.png ,        9,            10,         74875
37015960402, 35.86209066666667 , -77.00506611111112, /Users/braydenwinnicki/Desktop/econ_project/new_pipeline/data/raw/images/37015960402_0.png ,        0,            39,         53689
37015960402, 35.887201999999995, -77.00506611111112, /Users/braydenwinnicki/Desktop/econ_project/new_pipeline/data/raw/images/37015960402_1.png ,        1,            39,         53689
37015960402, 35.91231333333333 , -77.00506611111112, /Users/braydenwinnicki/Desktop/econ_project/new_pipeline/data/raw/images/37015960402_2.png ,        2,            39,         53689
37015960402, 35.887201999999995, -76.96467222222223, /Users/braydenwinnicki/Desktop/econ_project/new_pipeline/data/raw/images/37015960402_3.png ,        3,            39,         53689
37015960402, 35.91231333333333 , -76.96467222222223, /Users/braydenwinnicki/Desktop/econ_project/new_pipeline/data/raw/images/37015960402_4.png ,        4,            39,         53689
37015960402, 35.937424666666665, -76.96467222222223, /Users/braydenwinnicki/Desktop/econ_project/new_pipeline/data/raw/images/37015960402_5.png ,        5,            39,         53689
37015960402, 35.91231333333333 , -76.92427833333333, /Users/braydenwinnicki/Desktop/econ_project/new_pipeline/data/raw/images/37015960402_6.png ,        6,            39,         53689
37015960402, 35.937424666666665, -76.92427833333333, /Users/braydenwinnicki/Desktop/econ_project/new_pipeline/data/raw/images/37015960402_7.png ,        7,            39,         53689
37015960402, 35.962536         , -76.92427833333333, /Users/braydenwinnicki/Desktop/econ_project/new_pipeline/data/raw/images/37015960402_8.png ,        8,            39,         53689
37015960402, 35.98764733333333 , -76.92427833333333, /Users/braydenwinnicki/Desktop/econ_project/new_pipeline/data/raw/images/37015960402_9.png ,        9,            39,         53689
37015960402, 35.83697933333333 , -76.88388444444445, /Users/braydenwinnicki/Desktop/econ_project/new_pipeline/data/raw/images/37015960402_10.png,       10,            39,         53689
37015960402, 35.86209066666667 , -76.88388444444445, /Users/braydenwinnicki/Desktop/econ_project/new_pipeline/data/raw/images/37015960402_11.png,       11,            39,         53689
37015960402, 35.887201999999995, -76.88388444444445, /Users/braydenwinnicki/Desktop/econ_project/new_pipeline/data/raw/images/37015960402_12.png,       12,            39,         53689
37015960402, 35.91231333333333 , -76.88388444444445, /Users/braydenwinnicki/Desktop/econ_project/new_pipeline/data/raw/images/37015960402_13.png,       13,            39,         53689
37015960402, 35.937424666666665, -76.88388444444445, /Users/braydenwinnicki/Desktop/econ_project/new_pipeline/data/raw/images/37015960402_14.png,       14,            39,         53689
37015960402, 35.962536         , -76.88388444444445, /Users/braydenwinnicki/Desktop/econ_project/new_pipeline/data/raw/images/37015960402_15.png,       15,            39,         53689
37015960402, 35.98764733333333 , -76.88388444444445, /Users/braydenwinnicki/Desktop/econ_project/new_pipeline/data/raw/images/37015960402_16.png,       16,            39,         53689
37015960402, 36.01275866666666 , -76.88388444444445, /Users/braydenwinnicki/Desktop/econ_project/new_pipeline/data/raw/images/37015960402_17.png,       17,            39,         53689
37015960402, 35.86209066666667 , -76.84349055555556, /Users/braydenwinnicki/Desktop/econ_project/new_pipeline/data/raw/images/37015960402_18.png,       18,            39,         53689
37015960402, 35.887201999999995, -76.84349055555556, /Users/braydenwinnicki/Desktop/econ_project/new_pipeline/data/raw/images/37015960402_19.png,       19,            39,         53689
37015960402, 35.91231333333333 , -76.84349055555556, /Users/braydenwinnicki/Desktop/econ_project/new_pipeline/data/raw/images/37015960402_20.png,       20,            39,         53689
37015960402, 35.937424666666665, -76.84349055555556, /Users/braydenwinnicki/Desktop/econ_project/new_pipeline/data/raw/images/37015960402_21.png,       21,            39,         53689
37015960402, 35.962536         , -76.84349055555556, /Users/braydenwinnicki/Desktop/econ_project/new_pipeline/data/raw/images/37015960402_22.png,       22,            39,         53689
37015960402, 35.98764733333333 , -76.84349055555556, /Users/braydenwinnicki/Desktop/econ_project/new_pipeline/data/raw/images/37015960402_23.png,       23,            39,         53689
37015960402, 36.01275866666666 , -76.84349055555556, /Users/braydenwinnicki/Desktop/econ_project/new_pipeline/data/raw/images/37015960402_24.png,       24,            39,         53689
37015960402, 35.887201999999995, -76.80309666666668, /Users/braydenwinnicki/Desktop/econ_project/new_pipeline/data/raw/images/37015960402_25.png,       25,            39,         53689
37015960402, 35.91231333333333 , -76.80309666666668, /Users/braydenwinnicki/Desktop/econ_project/new_pipeline/data/raw/images/37015960402_26.png,       26,            39,         53689
37015960402, 35.937424666666665, -76.80309666666668, /Users/braydenwinnicki/Desktop/econ_project/new_pipeline/data/raw/images/37015960402_27.png,       27,            39,         53689
37015960402, 35.962536         , -76.80309666666668, /Users/braydenwinnicki/Desktop/econ_project/new_pipeline/data/raw/images/37015960402_28.png,       28,            39,         53689
37015960402, 35.98764733333333 , -76.80309666666668, /Users/braydenwinnicki/Desktop/econ_project/new_pipeline/data/raw/images/37015960402_29.png,       29,            39,         53689
37015960402, 36.01275866666666 , -76.80309666666668, /Users/braydenwinnicki/Desktop/econ_project/new_pipeline/data/raw/images/37015960402_30.png,       30,            39,         53689
37015960402, 35.887201999999995, -76.76270277777778, /Users/braydenwinnicki/Desktop/econ_project/new_pipeline/data/raw/images/37015960402_31.png,       31,            39,         53689
37015960402, 35.91231333333333 , -76.76270277777778, /Users/braydenwinnicki/Desktop/econ_project/new_pipeline/data/raw/images/37015960402_32.png,       32,            39,         53689
37015960402, 35.937424666666665, -76.76270277777778, /Users/braydenwinnicki/Desktop/econ_project/new_pipeline/data/raw/images/37015960402_33.png,       33,            39,         53689
37015960402, 35.962536         , -76.76270277777778, /Users/braydenwinnicki/Desktop/econ_project/new_pipeline/data/raw/images/37015960402_34.png,       34,            39,         53689
37015960402, 35.98764733333333 , -76.76270277777778, /Users/braydenwinnicki/Desktop/econ_project/new_pipeline/data/raw/images/37015960402_35.png,       35,            39,         53689
37015960402, 36.01275866666666 , -76.76270277777778, /Users/braydenwinnicki/Desktop/econ_project/new_pipeline/data/raw/images/37015960402_36.png,       36,            39,         53689
37015960402, 35.962536         , -76.72230888888889, /Users/braydenwinnicki/Desktop/econ_project/new_pipeline/data/raw/images/37015960402_37.png,       37,            39,         53689
37015960402, 35.98764733333333 , -76.72230888888889, /Users/braydenwinnicki/Desktop/econ_project/new_pipeline/data/raw/images/37015960402_38.png,       38,            39,         53689
37031970401, 34.726345         , -76.76215275      , /Users/braydenwinnicki/Desktop/econ_project/new_pipeline/data/raw/images/37031970401_0.png ,        0,             7,         36307
37031970401, 34.729023999999995, -76.76215275      , /Users/braydenwinnicki/Desktop/econ_project/new_pipeline/data/raw/images/37031970401_1.png ,        1,             7,         36307
37031970401, 34.731702999999996, -76.76215275      , /Users/braydenwinnicki/Desktop/econ_project/new_pipeline/data/raw/images/37031970401_2.png ,        2,             7,         36307
37031970401, 34.726345         , -76.7550435       , /Users/braydenwinnicki/Desktop/econ_project/new_pipeline/data/raw/images/37031970401_3.png ,        3,             7,         36307
37031970401, 34.729023999999995, -76.7550435       , /Users/braydenwinnicki/Desktop/econ_project/new_pipeline/data/raw/images/37031970401_4.png ,        4,             7,         36307
37031970401, 34.731702999999996, -76.7550435       , /Users/braydenwinnicki/Desktop/econ_project/new_pipeline/data/raw/images/37031970401_5.png ,        5,             7,         36307
37031970401, 34.726345         , -76.74793425      , /Users/braydenwinnicki/Desktop/econ_project/new_pipeline/data/raw/images/37031970401_6.png ,        6,             7,         36307
37067003908, 36.1063524        , -80.34982880000001, /Users/braydenwinnicki/Desktop/econ_project/new_pipeline/data/raw/images/37067003908_0.png ,        0,            10,        146655
37067003908, 36.1106408        , -80.34982880000001, /Users/braydenwinnicki/Desktop/econ_project/new_pipeline/data/raw/images/37067003908_1.png ,        1,            10,        146655
37067003908, 36.1149292        , -80.34982880000001, /Users/braydenwinnicki/Desktop/econ_project/new_pipeline/data/raw/images/37067003908_2.png ,        2,            10,        146655
37067003908, 36.1063524        , -80.3409436       , /Users/braydenwinnicki/Desktop/econ_project/new_pipeline/data/raw/images/37067003908_3.png ,        3,            10,        146655
37067003908, 36.1106408        , -80.3409436       , /Users/braydenwinnicki/Desktop/econ_project/new_pipeline/data/raw/images/37067003908_4.png ,        4,            10,        146655
37067003908, 36.1149292        , -80.3409436       , /Users/braydenwinnicki/Desktop/econ_project/new_pipeline/data/raw/images/37067003908_5.png ,        5,            10,        146655
37067003908, 36.1063524        , -80.33205840000001, /Users/braydenwinnicki/Desktop/econ_project/new_pipeline/data/raw/images/37067003908_6.png ,        6,            10,        146655
37067003908, 36.1106408        , -80.33205840000001, /Users/braydenwinnicki/Desktop/econ_project/new_pipeline/data/raw/images/37067003908_7.png ,        7,            10,        146655
37067003908, 36.1149292        , -80.33205840000001, /Users/braydenwinnicki/Desktop/econ_project/new_pipeline/data/raw/images/37067003908_8.png ,        8,            10,        146655
37067003908, 36.1192176        , -80.33205840000001, /Users/braydenwinnicki/Desktop/econ_project/new_pipeline/data/raw/images/37067003908_9.png ,        9,            10,        146655
37199960400, 35.93620422222222 , -82.48474235595832, /Users/braydenwinnicki/Desktop/econ_project/new_pipeline/data/raw/images/37199960400_0.png ,        0,            41,         56287
37199960400, 35.96587177777778 , -82.48474235595832, /Users/braydenwinnicki/Desktop/econ_project/new_pipeline/data/raw/images/37199960400_1.png ,        1,            41,         56287
37199960400, 35.90653666666667 , -82.46403056146353, /Users/braydenwinnicki/Desktop/econ_project/new_pipeline/data/raw/images/37199960400_2.png ,        2,            41,         56287
37199960400, 35.93620422222222 , -82.46403056146353, /Users/braydenwinnicki/Desktop/econ_project/new_pipeline/data/raw/images/37199960400_3.png ,        3,            41,         56287
37199960400, 35.96587177777778 , -82.46403056146353, /Users/braydenwinnicki/Desktop/econ_project/new_pipeline/data/raw/images/37199960400_4.png ,        4,            41,         56287
37199960400, 35.99553933333333 , -82.46403056146353, /Users/braydenwinnicki/Desktop/econ_project/new_pipeline/data/raw/images/37199960400_5.png ,        5,            41,         56287
37199960400, 35.90653666666667 , -82.44331876696873, /Users/braydenwinnicki/Desktop/econ_project/new_pipeline/data/raw/images/37199960400_6.png ,        6,            41,         56287
37199960400, 35.93620422222222 , -82.44331876696873, /Users/braydenwinnicki/Desktop/econ_project/new_pipeline/data/raw/images/37199960400_7.png ,        7,            41,         56287
37199960400, 35.96587177777778 , -82.44331876696873, /Users/braydenwinnicki/Desktop/econ_project/new_pipeline/data/raw/images/37199960400_8.png ,        8,            41,         56287
37199960400, 35.99553933333333 , -82.44331876696873, /Users/braydenwinnicki/Desktop/econ_project/new_pipeline/data/raw/images/37199960400_9.png ,        9,            41,         56287
37199960400, 36.02520688888889 , -82.44331876696873, /Users/braydenwinnicki/Desktop/econ_project/new_pipeline/data/raw/images/37199960400_10.png,       10,            41,         56287
37199960400, 35.87686911111111 , -82.42260697247394, /Users/braydenwinnicki/Desktop/econ_project/new_pipeline/data/raw/images/37199960400_11.png,       11,            41,         56287
37199960400, 35.90653666666667 , -82.42260697247394, /Users/braydenwinnicki/Desktop/econ_project/new_pipeline/data/raw/images/37199960400_12.png,       12,            41,         56287
37199960400, 35.93620422222222 , -82.42260697247394, /Users/braydenwinnicki/Desktop/econ_project/new_pipeline/data/raw/images/37199960400_13.png,       13,            41,         56287
37199960400, 35.96587177777778 , -82.42260697247394, /Users/braydenwinnicki/Desktop/econ_project/new_pipeline/data/raw/images/37199960400_14.png,       14,            41,         56287
37199960400, 35.99553933333333 , -82.42260697247394, /Users/braydenwinnicki/Desktop/econ_project/new_pipeline/data/raw/images/37199960400_15.png,       15,            41,         56287
37199960400, 36.02520688888889 , -82.42260697247394, /Users/braydenwinnicki/Desktop/econ_project/new_pipeline/data/raw/images/37199960400_16.png,       16,            41,         56287
37199960400, 36.054874444444444, -82.42260697247394, /Users/braydenwinnicki/Desktop/econ_project/new_pipeline/data/raw/images/37199960400_17.png,       17,            41,         56287
37199960400, 35.84720155555556 , -82.40189517797916, /Users/braydenwinnicki/Desktop/econ_project/new_pipeline/data/raw/images/37199960400_18.png,       18,            41,         56287
37199960400, 35.87686911111111 , -82.40189517797916, /Users/braydenwinnicki/Desktop/econ_project/new_pipeline/data/raw/images/37199960400_19.png,       19,            41,         56287
37199960400, 35.90653666666667 , -82.40189517797916, /Users/braydenwinnicki/Desktop/econ_project/new_pipeline/data/raw/images/37199960400_20.png,       20,            41,         56287
37199960400, 35.93620422222222 , -82.40189517797916, /Users/braydenwinnicki/Desktop/econ_project/new_pipeline/data/raw/images/37199960400_21.png,       21,            41,         56287
37199960400, 35.96587177777778 , -82.40189517797916, /Users/braydenwinnicki/Desktop/econ_project/new_pipeline/data/raw/images/37199960400_22.png,       22,            41,         56287
37199960400, 35.99553933333333 , -82.40189517797916, /Users/braydenwinnicki/Desktop/econ_project/new_pipeline/data/raw/images/37199960400_23.png,       23,            41,         56287
37199960400, 36.02520688888889 , -82.40189517797916, /Users/braydenwinnicki/Desktop/econ_project/new_pipeline/data/raw/images/37199960400_24.png,       24,            41,         56287
37199960400, 36.054874444444444, -82.40189517797916, /Users/braydenwinnicki/Desktop/econ_project/new_pipeline/data/raw/images/37199960400_25.png,       25,            41,         56287
37199960400, 35.90653666666667 , -82.38118338348437, /Users/braydenwinnicki/Desktop/econ_project/new_pipeline/data/raw/images/37199960400_26.png,       26,            41,         56287
37199960400, 35.93620422222222 , -82.38118338348437, /Users/braydenwinnicki/Desktop/econ_project/new_pipeline/data/raw/images/37199960400_27.png,       27,            41,         56287
37199960400, 35.96587177777778 , -82.38118338348437, /Users/braydenwinnicki/Desktop/econ_project/new_pipeline/data/raw/images/37199960400_28.png,       28,            41,         56287
37199960400, 35.99553933333333 , -82.38118338348437, /Users/braydenwinnicki/Desktop/econ_project/new_pipeline/data/raw/images/37199960400_29.png,       29,            41,         56287
37199960400, 36.02520688888889 , -82.38118338348437, /Users/braydenwinnicki/Desktop/econ_project/new_pipeline/data/raw/images/37199960400_30.png,       30,            41,         56287
