GEOID,lat,lon,image_path,tile_idx,n_tiles_total,median_income
40073958300,35.8609955,-97.94829725000001,/Users/braydenwinnicki/Desktop/econ_project/new_pipeline/data/raw/images/40073958300_4.png,4,37,70658
40073958300,35.873491,-97.94829725000001,/Users/braydenwinnicki/Desktop/econ_project/new_pipeline/data/raw/images/40073958300_5.png,5,37,70658
40073958300,35.8859865,-97.94829725000001,/Users/braydenwinnicki/Desktop/econ_project/new_pipeline/data/raw/images/40073958300_6.png,6,37,70658
40073958300,35.8110135,-97.9370725,/Users/braydenwinnicki/Desktop/econ_project/new_pipeline/data/raw/images/40073958300_7.png,7,37,70658
40073958300,35.823509,-97.9370725,/Users/braydenwinnicki/Desktop/econ_project/new_pipeline/data/raw/images/40073958300_8.png,8,37,70658
40073958300,35.8360045,-97.9370725,/Users/braydenwinnicki/Desktop/econ_project/new_pipeline/data/raw/images/40073958300_9.png,9,37,70658
40073958300,35.8485,-97.9370725,/Users/braydenwinnicki/Desktop/econ_project/new_pipeline/data/raw/images/40073958300_10.png,10,37,70658
40073958300,35.8609955,-97.9370725,/Users/braydenwinnicki/Desktop/econ_project/new_pipeline/data/raw/images/40073958300_11.png,11,37,70658
40073958300,35.873491,-97.9370725,/Users/braydenwinnicki/Desktop/econ_project/new_pipeline/data/raw/images/40073958300_12.png,12,37,70658
40073958300,35.8859865,-97.9370725,/Users/braydenwinnicki/Desktop/econ_project/new_pipeline/data/raw/images/40073958300_13.png,13,37,70658
40073958300,35.8110135,-97.92584775,/Users/braydenwinnicki/Desktop/econ_project/new_pipeline/data/raw/images/40073958300_14.png,14,37,70658
40073958300,35.823509,-97.92584775,/Users/braydenwinnicki/Desktop/econ_project/new_pipeline/data/raw/images/40073958300_15.png,15,37,70658
40073958300,35.8360045,-97.92584775,/Users/braydenwinnicki/Desktop/econ_project/new_pipeline/data/raw/images/40073958300_16.png,16,37,70658
40073958300,35.8485,-97.92584775,/Users/braydenwinnicki/Desktop/econ_project/new_pipeline/data/raw/images/40073958300_17.png,17,37,70658
40073958300,35.8609955,-97.92584775,/Users/braydenwinnicki/Desktop/econ_project/new_pipeline/data/raw/images/40073958300_18.png,18,37,70658
40073958300,35.873491,-97.92584775,/Users/braydenwinnicki/Desktop/econ_project/new_pipeline/data/raw/images/40073958300_19.png,19,37,70658
40073958300,35.8859865,-97.92584775,/Users/braydenwinnicki/Desktop/econ_project/new_pipeline/data/raw/images/40073958300_20.png,20,37,70658
40073958300,35.8110135,-97.914623,/Users/braydenwinnicki/Desktop/econ_project/new_pipeline/data/raw/images/40073958300_21.png,21,37,70658
40073958300,35.823509,-97.914623,/Users/braydenwinnicki/Desktop/econ_project/new_pipeline/data/raw/images/40073958300_22.png,22,37,70658
40073958300,35.8360045,-97.914623,/Users/braydenwinnicki/Desktop/econ_project/new_pipeline/data/raw/images/40073958300_23.png,23,37,70658
40073958300,35.8485,-97.914623,/Users/braydenwinnicki/Desktop/econ_project/new_pipeline/data/raw/images/40073958300_24.png,24,37,70658
40073958300,35.8609955,-97.914623,/Users/braydenwinnicki/Desktop/econ_project/new_pipeline/data/raw/images/40073958300_25.png,25,37,70658
40073958300,35.873491,-97.914623,/Users/braydenwinnicki/Desktop/econ_project/new_pipeline/data/raw/images/40073958300_26.png,26,37,70658
40073958300,35.8859865,-97.914623,/Users/braydenwinnicki/Desktop/econ_project/new_pipeline/data/raw/images/40073958300_27.png,27,37,70658
40073958300,35.8110135,-97.90339825000001,/Users/braydenwinnicki/Desktop/econ_project/new_pipeline/data/raw/images/40073958300_28.png,28,37,70658
40073958300,35.823509,-97.90339825000001,/Users/braydenwinnicki/Desktop/econ_project/new_pipeline/data/raw/images/40073958300_29.png,29,37,70658
40073958300,35.8360045,-97.90339825000001,/Users/braydenwinnicki/Desktop/econ_project/new_pipeline/data/raw/images/40073958300_30.png,30,37,70658
40073958300,35.8485,-97.90339825000001,/Users/braydenwinnicki/Desktop/econ_project/new_pipeline/data/raw/images/40073958300_31.png,31,37,70658
40073958300,35.8609955,-97.90339825000001,/Users/braydenwinnicki/Desktop/econ_project/new_pipeline/data/raw/images/40073958300_32.png,32,37,70658
40073958300,35.873491,-97.90339825000001,/Users/braydenwinnicki/Desktop/econ_project/new_pipeline/data/raw/images/40073958300_33.png,33,37,70658
40073958300,35.8859865,-97.90339825000001,/Users/braydenwinnicki/Desktop/econ_project/new_pipeline/data/raw/images/40073958300_34.png,34,37,70658
40073958300,35.823509,-97.89217350000001,/Users/braydenwinnicki/Desktop/econ_project/new_pipeline/data/raw/images/40073958300_35.png,35,37,70658
40073958300,35.8360045,-97.89217350000001,/Users/braydenwinnicki/Desktop/econ_project/new_pipeline/data/raw/images/40073958300_36.png,36,37,70658
40109107601,35.438843750000004,-97.419257,/Users/braydenwinnicki/Desktop/econ_project/new_pipeline/data/raw/images/40109107601_0.png,0,7,29735
40109107601,35.4424595,-97.419257,/Users/braydenwinnicki/Desktop/econ_project/new_pipeline/data/raw/images/40109107601_1.png,1,7,29735
40109107601,35.44607525,-97.419257,/Users/braydenwinnicki/Desktop/econ_project/new_pipeline/data/raw/images/40109107601_2.png,2,7,29735
40109107601,35.438843750000004,-97.41483199999999,/Users/braydenwinnicki/Desktop/econ_project/new_pipeline/data/raw/images/40109107601_3.png,3,7,29735
40109107601,35.4424595,-97.41483199999999,/Users/braydenwinnicki/Desktop/econ_project/new_pipeline/data/raw/images/40109107601_4.png,4,7,29735
40109107601,35.44607525,-97.41483199999999,/Users/braydenwinnicki/Desktop/econ_project/new_pipeline/data/raw/images/40109107601_5.png,5,7,29735
40109107601,35.438843750000004,-97.41040699999999,/Users/braydenwinnicki/Desktop/econ_project/new_pipeline/data/raw/images/40109107601_6.png,6,7,29735
40109106916,35.48240775,-97.60782900000001,/Users/braydenwinnicki/Desktop/econ_project/new_pipeline/data/raw/images/40109106916_0.png,0,7,50452
40109106916,35.4860415,-97.60782900000001,/Users/braydenwinnicki/Desktop/econ_project/new_pipeline/data/raw/images/40109106916_1.png,1,7,50452
40109106916,35.489675250000005,-97.60782900000001,/Users/braydenwinnicki/Desktop/econ_project/new_pipeline/data/raw/images/40109106916_2.png,2,7,50452
40109106916,35.48240775,-97.605581,/Users/braydenwinnicki/Desktop/econ_project/new_pipeline/data/raw/images/40109106916_3.png,3,7,50452
40109106916,35.4860415,-97.605581,/Users/braydenwinnicki/Desktop/econ_project/new_pipeline/data/raw/images/40109106916_4.png,4,7,50452
40109106916,35.489675250000005,-97.605581,/Users/braydenwinnicki/Desktop/econ_project/new_pipeline/data/raw/images/40109106916_5.png,5,7,50452
40109106916,35.48240775,-97.60333299999999,/Users/braydenwinnicki/Desktop/econ_project/new_pipeline/data/raw/images/40109106916_6.png,6,7,50452
40055967200,34.95273322222222,-99.81691044444445,/Users/braydenwinnicki/Desktop/econ_project/new_pipeline/data/raw/images/40055967200_0.png,0,31,62679
40055967200,34.95273322222222,-99.74559888888889,/Users/braydenwinnicki/Desktop/econ_project/new_pipeline/data/raw/images/40055967200_1.png,1,31,62679
40055967200,34.75715188888889,-99.67428733333334,/Users/braydenwinnicki/Desktop/econ_project/new_pipeline/data/raw/images/40055967200_2.png,2,31,62679
40055967200,34.78974877777778,-99.67428733333334,/Users/braydenwinnicki/Desktop/econ_project/new_pipeline/data/raw/images/40055967200_3.png,3,31,62679
40055967200,34.82234566666667,-99.67428733333334,/Users/braydenwinnicki/Desktop/econ_project/new_pipeline/data/raw/images/40055967200_4.png,4,31,62679
40055967200,34.85494255555556,-99.67428733333334,/Users/braydenwinnicki/Desktop/econ_project/new_pipeline/data/raw/images/40055967200_5.png,5,31,62679
40055967200,34.88753944444444,-99.67428733333334,/Users/braydenwinnicki/Desktop/econ_project/new_pipeline/data/raw/images/40055967200_6.png,6,31,62679
40055967200,34.92013633333333,-99.67428733333334,/Users/braydenwinnicki/Desktop/econ_project/new_pipeline/data/raw/images/40055967200_7.png,7,31,62679
40055967200,34.95273322222222,-99.67428733333334,/Users/braydenwinnicki/Desktop/econ_project/new_pipeline/data/raw/images/40055967200_8.png,8,31,62679
40055967200,34.75715188888889,-99.60297577777779,/Users/braydenwinnicki/Desktop/econ_project/new_pipeline/data/raw/images/40055967200_9.png,9,31,62679
40055967200,34.78974877777778,-99.60297577777779,/Users/braydenwinnicki/Desktop/econ_project/new_pipeline/data/raw/images/40055967200_10.png,10,31,62679
40055967200,34.82234566666667,-99.60297577777779,/Users/braydenwinnicki/Desktop/econ_project/new_pipeline/data/raw/images/40055967200_11.png,11,31,62679
40055967200,34.85494255555556,-99.60297577777779,/Users/braydenwinnicki/Desktop/econ_project/new_pipeline/data/raw/images/40055967200_12.png,12,31,62679
40055967200,34.88753944444444,-99.60297577777779,/Users/braydenwinnicki/Desktop/econ_project/new_pipeline/data/raw/images/40055967200_13.png,13,31,62679
40055967200,34.92013633333333,-99.60297577777779,/Users/braydenwinnicki/Desktop/econ_project/new_pipeline/data/raw/images/40055967200_14.png,14,31,62679
40055967200,34.95273322222222,-99.60297577777779,/Users/braydenwinnicki/Desktop/econ_project/new_pipeline/data/raw/images/40055967200_15.png,15,31,62679
40055967200,34.75715188888889,-99.53166422222222,/Users/braydenwinnicki/Desktop/econ_project/new_pipeline/data/raw/images/40055967200_16.png,16,31,62679
40055967200,34.78974877777778,-99.53166422222222,/Users/braydenwinnicki/Desktop/econ_project/new_pipeline/data/raw/images/40055967200_17.png,17,31,62679
40055967200,34.82234566666667,-99.53166422222222,/Users/braydenwinnicki/Desktop/econ_project/new_pipeline/data/raw/images/40055967200_18.png,18,31,62679
40055967200,34.85494255555556,-99.53166422222222,/Users/braydenwinnicki/Desktop/econ_project/new_pipeline/data/raw/images/40055967200_19.png,19,31,62679
40055967200,34.88753944444444,-99.53166422222222,/Users/braydenwinnicki/Desktop/econ_project/new_pipeline/data/raw/images/40055967200_20.png,20,31,62679
40055967200,34.92013633333333,-99.53166422222222,/Users/braydenwinnicki/Desktop/econ_project/new_pipeline/data/raw/images/40055967200_21.png,21,31,62679
40055967200,34.75715188888889,-99.46035266666667,/Users/braydenwinnicki/Desktop/econ_project/new_pipeline/data/raw/images/40055967200_22.png,22,31,62679
40055967200,34.78974877777778,-99.46035266666667,/Users/braydenwinnicki/Desktop/econ_project/new_pipeline/data/raw/images/40055967200_23.png,23,31,62679
40055967200,34.82234566666667,-99.46035266666667,/Users/braydenwinnicki/Desktop/econ_project/new_pipeline/data/raw/images/40055967200_24.png,24,31,62679
40055967200,34.85494255555556,-99.46035266666667,/Users/braydenwinnicki/Desktop/econ_project/new_pipeline/data/raw/images/40055967200_25.png,25,31,62679
40055967200,34.88753944444444,-99.46035266666667,/Users/braydenwinnicki/Desktop/econ_project/new_pipeline/data/raw/images/40055967200_26.png,26,31,62679
40055967200,34.82234566666667,-99.38904111111111,/Users/braydenwinnicki/Desktop/econ_project/new_pipeline/data/raw/images/40055967200_27.png,27,31,62679
40055967200,34.85494255555556,-99.38904111111111,/Users/braydenwinnicki/Desktop/econ_project/new_pipeline/data/raw/images/40055967200_28.png,28,31,62679
40055967200,34.82234566666667,-99.31772955555556,/Users/braydenwinnicki/Desktop/econ_project/new_pipeline/data/raw/images/40055967200_29.png,29,31,62679
40055967200,34.85494255555556,-99.31772955555556,/Users/braydenwinnicki/Desktop/econ_project/new_pipeline/data/raw/images/40055967200_30.png,30,31,62679
40027201508,35.2004084,-97.5062282,/Users/braydenwinnicki/Desktop/econ_project/new_pipeline/data/raw/images/40027201508_0.png,0,13,70561
40027201508,35.2064026,-97.5062282,/Users/braydenwinnicki/Desktop/econ_project/new_pipeline/data/raw/images/40027201508_1.png,1,13,70561
40027201508,35.2123968,-97.5062282,/Users/braydenwinnicki/Desktop/econ_project/new_pipeline/data/raw/images/40027201508_2.png,2,13,70561
40027201508,35.1944142,-97.4996614,/Users/braydenwinnicki/Desktop/econ_project/new_pipeline/data/raw/images/40027201508_3.png,3,13,70561
40027201508,35.2004084,-97.4996614,/Users/braydenwinnicki/Desktop/econ_project/new_pipeline/data/raw/images/40027201508_4.png,4,13,70561
40027201508,35.2064026,-97.4996614,/Users/braydenwinnicki/Desktop/econ_project/new_pipeline/data/raw/images/40027201508_5.png,5,13,70561
40027201508,35.2123968,-97.4996614,/Users/braydenwinnicki/Desktop/econ_project/new_pipeline/data/raw/images/40027201508_6.png,6,13,70561
40027201508,35.1944142,-97.4930946,/Users/braydenwinnicki/Desktop/econ_project/new_pipeline/data/raw/images/40027201508_7.png,7,13,70561
40027201508,35.2004084,-97.4930946,/Users/braydenwinnicki/Desktop/econ_project/new_pipeline/data/raw/images/40027201508_8.png,8,13,70561
40027201508,35.2064026,-97.4930946,/Users/braydenwinnicki/Desktop/econ_project/new_pipeline/data/raw/images/40027201508_9.png,9,13,70561
40027201508,35.2123968,-97.4930946,/Users/braydenwinnicki/Desktop/econ_project/new_pipeline/data/raw/images/40027201508_10.png,10,13,70561
40027201508,35.1944142,-97.4865278,/Users/braydenwinnicki/Desktop/econ_project/new_pipeline/data/raw/images/40027201508_11.png,11,13,70561
40027201508,35.2004084,-97.4865278,/Users/braydenwinnicki/Desktop/econ_project/new_pipeline/data/raw/images/40027201508_12.png,12,13,70561
40109108525,35.552841,-97.6691435,/Users/braydenwinnicki/Desktop/econ_project/new_pipeline/data/raw/images/40109108525_0.png,0,7,75139
40109108525,35.554587999999995,-97.6691435,/Users/braydenwinnicki/Desktop/econ_project/new_pipeline/data/raw/images/40109108525_1.png,1,7,75139
40109108525,35.556335,-97.6691435,/Users/braydenwinnicki/Desktop/econ_project/new_pipeline/data/raw/images/40109108525_2.png,2,7,75139
40109108525,35.552841,-97.66424,/Users/braydenwinnicki/Desktop/econ_project/new_pipeline/data/raw/images/40109108525_3.png,3,7,75139
40109108525,35.554587999999995,-97.66424,/Users/braydenwinnicki/Desktop/econ_project/new_pipeline/data/raw/images/40109108525_4.png,4,7,75139
40109108525,35.556335,-97.66424,/Users/braydenwinnicki/Desktop/econ_project/new_pipeline/data/raw/images/40109108525_5.png,5,7,75139
40109108525,35.552841,-97.6593365,/Users/braydenwinnicki/Desktop/econ_project/new_pipeline/data/raw/images/40109108525_6.png,6,7,75139
40109108537,35.5859576,-97.6004074,/Users/braydenwinnicki/Desktop/econ_project/new_pipeline/data/raw/images/40109108537_0.png,0,10,78244
40109108537,35.5917262,-97.6004074,/Users/braydenwinnicki/Desktop/econ_project/new_pipeline/data/raw/images/40109108537_1.png,1,10,78244
40109108537,35.5974948,-97.6004074,/Users/braydenwinnicki/Desktop/econ_project/new_pipeline/data/raw/images/40109108537_2.png,2,10,78244
40109108537,35.603263399999996,-97.6004074,/Users/braydenwinnicki/Desktop/econ_project/new_pipeline/data/raw/images/40109108537_3.png,3,10,78244
40109108537,35.5859576,-97.5953558,/Users/braydenwinnicki/Desktop/econ_project/new_pipeline/data/raw/images/40109108537_4.png,4,10,78244
40109108537,35.5917262,-97.5953558,/Users/braydenwinnicki/Desktop/econ_project/new_pipeline/data/raw/images/40109108537_5.png,5,10,78244
40109108537,35.5974948,-97.5953558,/Users/braydenwinnicki/Desktop/econ_project/new_pipeline/data/raw/images/40109108537_6.png,6,10,78244
40109108537,35.603263399999996,-97.5953558,/Users/braydenwinnicki/Desktop/econ_project/new_pipeline/data/raw/images/40109108537_7.png,7,10,78244
40109108537,35.5859576,-97.5903042,/Users/braydenwinnicki/Desktop/econ_project/new_pipeline/data/raw/images/40109108537_8.png,8,10,78244
40109108537,35.5917262,-97.5903042,/Users/braydenwinnicki/Desktop/econ_project/new_pipeline/data/raw/images/40109108537_9.png,9,10,78244
40143003900,36.12240175,-95.93585725,/Users/braydenwinnicki/Desktop/econ_project/new_pipeline/data/raw/images/40143003900_0.png,0,7,73867
40143003900,36.126037499999995,-95.93585725,/Users/braydenwinnicki/Desktop/econ_project/new_pipeline/data/raw/images/40143003900_1.png,1,7,73867
40143003900,36.129673249999996,-95.93585725,/Users/braydenwinnicki/Desktop/econ_project/new_pipeline/data/raw/images/40143003900_2.png,2,7,73867
40143003900,36.12240175,-95.9313605,/Users/braydenwinnicki/Desktop/econ_project/new_pipeline/data/raw/images/40143003900_3.png,3,7,73867
40143003900,36.126037499999995,-95.9313605,/Users/braydenwinnicki/Desktop/econ_project/new_pipeline/data/raw/images/40143003900_4.png,4,7,73867
40143003900,36.129673249999996,-95.9313605,/Users/braydenwinnicki/Desktop/econ_project/new_pipeline/data/raw/images/40143003900_5.png,5,7,73867
40143003900,36.12240175,-95.92686375,/Users/braydenwinnicki/Desktop/econ_project/new_pipeline/data/raw/images/40143003900_6.png,6,7,73867
40143006709,35.997049,-96.0225568,/Users/braydenwinnicki/Desktop/econ_project/new_pipeline/data/raw/images/40143006709_0.png,0,16,103586
40143006709,36.005787999999995,-96.0225568,/Users/braydenwinnicki/Desktop/econ_project/new_pipeline/data/raw/images/40143006709_1.png,1,16,103586
40143006709,36.014527,-96.0225568,/Users/braydenwinnicki/Desktop/econ_project/new_pipeline/data/raw/images/40143006709_2.png,2,16,103586
40143006709,36.023266,-96.0225568,/Users/braydenwinnicki/Desktop/econ_project/new_pipeline/data/raw/images/40143006709_3.png,3,16,103586
40143006709,35.997049,-96.0153486,/Users/braydenwinnicki/Desktop/econ_project/new_pipeline/data/raw/images/40143006709_4.png,4,16,103586
40143006709,36.005787999999995,-96.0153486,/Users/braydenwinnicki/Desktop/econ_project/new_pipeline/data/raw/images/40143006709_5.png,5,16,103586
40143006709,36.014527,-96.0153486,/Users/braydenwinnicki/Desktop/econ_project/new_pipeline/data/raw/images/40143006709_6.png,6,16,103586
40143006709,36.023266,-96.0153486,/Users/braydenwinnicki/Desktop/econ_project/new_pipeline/data/raw/images/40143006709_7.png,7,16,103586
40143006709,35.997049,-96.0081404,/Users/braydenwinnicki/Desktop/econ_project/new_pipeline/data/raw/images/40143006709_8.png,8,16,103586
40143006709,36.005787999999995,-96.0081404,/Users/braydenwinnicki/Desktop/econ_project/new_pipeline/data/raw/images/40143006709_9.png,9,16,103586
40143006709,36.014527,-96.0081404,/Users/braydenwinnicki/Desktop/econ_project/new_pipeline/data/raw/images/40143006709_10.png,10,16,103586
40143006709,36.023266,-96.0081404,/Users/braydenwinnicki/Desktop/econ_project/new_pipeline/data/raw/images/40143006709_11.png,11,16,103586
40143006709,35.997049,-96.0009322,/Users/braydenwinnicki/Desktop/econ_project/new_pipeline/data/raw/images/40143006709_12.png,12,16,103586
40143006709,36.005787999999995,-96.0009322,/Users/braydenwinnicki/Desktop/econ_project/new_pipeline/data/raw/images/40143006709_13.png,13,16,103586
40143006709,36.014527,-96.0009322,/Users/braydenwinnicki/Desktop/econ_project/new_pipeline/data/raw/images/40143006709_14.png,14,16,103586
40143006709,36.023266,-96.0009322,/Users/braydenwinnicki/Desktop/econ_project/new_pipeline/data/raw/images/40143006709_15.png,15,16,103586
40027201610,35.31001366666666,-97.5903835,/Users/braydenwinnicki/Desktop/econ_project/new_pipeline/data/raw/images/40027201610_0.png,0,16,120000
40027201610,35.319657,-97.5903835,/Users/braydenwinnicki/Desktop/econ_project/new_pipeline/data/raw/images/40027201610_1.png,1,16,120000
40027201610,35.329300333333336,-97.5903835,/Users/braydenwinnicki/Desktop/econ_project/new_pipeline/data/raw/images/40027201610_2.png,2,16,120000
40027201610,35.31001366666666,-97.581754,/Users/braydenwinnicki/Desktop/econ_project/new_pipeline/data/raw/images/40027201610_3.png,3,16,120000
40027201610,35.319657,-97.581754,/Users/braydenwinnicki/Desktop/econ_project/new_pipeline/data/raw/images/40027201610_4.png,4,16,120000
40027201610,35.329300333333336,-97.581754,/Users/braydenwinnicki/Desktop/econ_project/new_pipeline/data/raw/images/40027201610_5.png,5,16,120000
40027201610,35.338943666666665,-97.581754,/Users/braydenwinnicki/Desktop/econ_project/new_pipeline/data/raw/images/40027201610_6.png,6,16,120000
40027201610,35.30037033333333,-97.5731245,/Users/braydenwinnicki/Desktop/econ_project/new_pipeline/data/raw/images/40027201610_7.png,7,16,120000
40027201610,35.31001366666666,-97.5731245,/Users/braydenwinnicki/Desktop/econ_project/new_pipeline/data/raw/images/40027201610_8.png,8,16,120000
40027201610,35.319657,-97.5731245,/Users/braydenwinnicki/Desktop/econ_project/new_pipeline/data/raw/images/40027201610_9.png,9,16,120000
40027201610,35.329300333333336,-97.5731245,/Users/braydenwinnicki/Desktop/econ_project/new_pipeline/data/raw/images/40027201610_10.png,10,16,120000
40027201610,35.338943666666665,-97.5731245,/Users/braydenwinnicki/Desktop/econ_project/new_pipeline/data/raw/images/40027201610_11.png,11,16,120000
40027201610,35.30037033333333,-97.564495,/Users/braydenwinnicki/Desktop/econ_project/new_pipeline/data/raw/images/40027201610_12.png,12,16,120000
40027201610,35.31001366666666,-97.564495,/Users/braydenwinnicki/Desktop/econ_project/new_pipeline/data/raw/images/40027201610_13.png,13,16,120000
40027201610,35.30037033333333,-97.5558655,/Users/braydenwinnicki/Desktop/econ_project/new_pipeline/data/raw/images/40027201610_14.png,14,16,120000
40027201610,35.31001366666666,-97.5558655,/Users/braydenwinnicki/Desktop/econ_project/new_pipeline/data/raw/images/40027201610_15.png,15,16,120000
40109108802,35.47138316666667,-97.29161516666667,/Users/braydenwinnicki/Desktop/econ_project/new_pipeline/data/raw/images/40109108802_0.png,0,19,86386
40109108802,35.47864333333333,-97.29161516666667,/Users/braydenwinnicki/Desktop/econ_project/new_pipeline/data/raw/images/40109108802_1.png,1,19,86386
40109108802,35.4859035,-97.29161516666667,/Users/braydenwinnicki/Desktop/econ_project/new_pipeline/data/raw/images/40109108802_2.png,2,19,86386
40109108802,35.49316366666667,-97.29161516666667,/Users/braydenwinnicki/Desktop/econ_project/new_pipeline/data/raw/images/40109108802_3.png,3,19,86386
40109108802,35.50042383333333,-97.29161516666667,/Users/braydenwinnicki/Desktop/econ_project/new_pipeline/data/raw/images/40109108802_4.png,4,19,86386
40109108802,35.47138316666667,-97.28275833333333,/Users/braydenwinnicki/Desktop/econ_project/new_pipeline/data/raw/images/40109108802_5.png,5,19,86386
40109108802,35.47864333333333,-97.28275833333333,/Users/braydenwinnicki/Desktop/econ_project/new_pipeline/data/raw/images/40109108802_6.png,6,19,86386
40109108802,35.4859035,-97.28275833333333,/Users/braydenwinnicki/Desktop/econ_project/new_pipeline/data/raw/images/40109108802_7.png,7,19,86386
40109108802,35.49316366666667,-97.28275833333333,/Users/braydenwinnicki/Desktop/econ_project/new_pipeline/data/raw/images/40109108802_8.png,8,19,86386
40109108802,35.50042383333333,-97.28275833333333,/Users/braydenwinnicki/Desktop/econ_project/new_pipeline/data/raw/images/40109108802_9.png,9,19,86386
40109108802,35.47138316666667,-97.2739015,/Users/braydenwinnicki/Desktop/econ_project/new_pipeline/data/raw/images/40109108802_10.png,10,19,86386
40109108802,35.47864333333333,-97.2739015,/Users/braydenwinnicki/Desktop/econ_project/new_pipeline/data/raw/images/40109108802_11.png,11,19,86386
40109108802,35.4859035,-97.2739015,/Users/braydenwinnicki/Desktop/econ_project/new_pipeline/data/raw/images/40109108802_12.png,12,19,86386
40109108802,35.49316366666667,-97.2739015,/Users/braydenwinnicki/Desktop/econ_project/new_pipeline/data/raw/images/40109108802_13.png,13,19,86386
40109108802,35.50042383333333,-97.2739015,/Users/braydenwinnicki/Desktop/econ_project/new_pipeline/data/raw/images/40109108802_14.png,14,19,86386
40109108802,35.47138316666667,-97.26504466666667,/Users/braydenwinnicki/Desktop/econ_project/new_pipeline/data/raw/images/40109108802_15.png,15,19,86386
40109108802,35.47864333333333,-97.26504466666667,/Users/braydenwinnicki/Desktop/econ_project/new_pipeline/data/raw/images/40109108802_16.png,16,19,86386
